t   Re(c(t))    Im(c(t))
0.0  0.9999999999999999  0.0
0.01  0.873819861403355  0.3391329638546345
0.02  0.6176038686617912  0.4953076830855609
0.03  0.40033875376140937  0.4940065501539791
0.04  0.2660067431974967  0.43345847655638414
0.05  0.19161563868731535  0.3682413286023216
0.06  0.15071751374545594  0.3141506980189056
0.07  0.12728859803055226  0.27222404743928824
0.08  0.11301997220750078  0.24002322418862435
0.09  0.10372786693042531  0.21501275749870186
0.1  0.09726803032066066  0.1952388566982403
0.11  0.09250177136652084  0.1793071519048907
0.12  0.08879897428548933  0.16623904945788737
0.13  0.08579608631440301  0.15534421727300318
0.14  0.08327472541119874  0.1461289494622076
0.15  0.0810986073098493  0.1382341853652009
0.16  0.07917956975430128  0.13139420215957562
0.17  0.07745862046239936  0.12540899392520508
0.18  0.07589501170346429  0.12012559533165015
0.19  0.07445974567169471  0.11542526925989419
0.2  0.07313160200240935  0.11121457864672575
0.21  0.07189464264668015  0.10741906633558247
0.22  0.07073660542944056  0.10397871218859787
0.23  0.0696478455489473  0.10084461973110395
0.24  0.06862062278081896  0.09797656607697881
0.25  0.06764861152470845  0.09534116667124365
0.26  0.06672655741495992  0.09291048386960286
0.27  0.06585003216814478  0.09066096005483415
0.28  0.06501525546277667  0.08857259093779911
0.29  0.06421896334000736  0.08662827864332434
0.3  0.06345830941462478  0.08481332081163942
0.31  0.06273078958466775  0.08311500363667712
0.32  0.06203418381949221  0.08152227507821574
0.33  0.06136651053576049  0.08002548046656983
0.34  0.06072599037716982  0.07861614706738207
0.35000000000000003  0.060111017110256765  0.07728680736780053
0.36  0.05952013397193226  0.07603085321325442
0.37  0.05895201424318089  0.07484241469565227
0.38  0.058405445135931405  0.07371625903070202
0.39  0.05787931430532572  0.07264770567911279
0.4  0.05737259846368434  0.07163255474617984
0.41000000000000003  0.056884353693258  0.07066702629645376
0.42  0.05641370714469841  0.06974770868852631
0.43  0.05595984987565982  0.06887151440160859
0.44  0.05552203063511129  0.06803564211442813
0.45  0.055099550438096195  0.06723754402590804
0.46  0.05469175780590501  0.0664748975895832
0.47000000000000003  0.05429804457016574  0.06574558097997718
0.48  0.0539178421578376  0.06504765172701323
0.49  0.05355061828871637  0.06437932804996109
0.5  0.05319587402872159  0.06373897250006351
0.51  0.05285314115160283  0.06312507758444919
0.52  0.052521979769279414  0.0625362530960396
0.53  0.05220197619719938  0.06197121491710862
0.54  0.05189274102616204  0.06142877509970962
0.55  0.051593907376220764  0.06090783305573047
0.56  0.05130512931174416  0.0604073677139799
0.5700000000000001  0.05102608039960166  0.05992643052233896
0.58  0.05075645239486304  0.059464139190339604
0.59  0.05049595404044352  0.05901967208213719
0.6  0.05024430996885616  0.0585922631821927
0.61  0.050001259695707415  0.058181197566452604
0.62  0.049766556695830105  0.05778580732072498
0.63  0.04953996755402936  0.05740546785555037
0.64  0.049321271183348926  0.05703959457336954
0.65  0.04911025810457086  0.05668763984936792
0.66  0.048906729781361936  0.0563490902921755
0.67  0.04871049800608898  0.05602346425473623
0.68  0.04852138433185893  0.05571030956923907
0.6900000000000001  0.04833921954680636  0.055409201483099815
0.7000000000000001  0.04816384318706107  0.05511974077567398
0.71  0.04799510308519138  0.05484155203772348
0.72  0.047832854951238846  0.0545742820977024
0.73  0.047676961983743084  0.054317598580713604
0.74  0.04752729450840808  0.05407118858755126
0.75  0.04738372964228629  0.05383475748261901
0.76  0.047246150981556295  0.053608027780719984
0.77  0.04711444831114972  0.053390738123779695
0.78  0.04698851733464418  0.053182642339501665
0.79  0.046868259422982964  0.05298350857478767
0.8  0.046753581380712554  0.052793118497489945
0.81  0.04664439522854594  0.05261126656071659
