t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.29  2.091904921503198e-16  5.134840848232003e-16  -1.0602081165496072e-16  3.897272607335524e-17
0.3  4.7680447041790425e-17  -2.8426446857013206e-17  7.449561236097301e-17  -2.544540168853653e-16
0.31  1.0081553512541231e-17  -1.998942348393977e-16  -2.055133756545073e-16  -1.2790883857291104e-16
0.32  -3.5210802263700495e-16  -4.858955388209567e-17  -4.962247136108636e-17  2.9617440804693184e-16
0.33  -1.8894513523859838e-16  1.1668581536816473e-16  2.029929872763721e-16  1.7788239728276046e-16
0.34  1.7427735838993916e-16  2.131474900093593e-17  3.507850515111437e-17  2.2144134669223383e-16
0.35000000000000003  2.2063570592331888e-16  -1.7193251368618505e-16  1.5680001113372548e-16  1.0040167083985111e-16
0.36  -8.114767065507425e-17  8.069311723492163e-17  2.9335553697317834e-17  -2.760011287382014e-16
0.37  -2.6860533499452865e-16  9.14717593031637e-17  9.077467074746261e-17  -1.1874656418432363e-16
0.38  -1.0647536507511343e-16  2.008135139633509e-16  -1.0395497669697777e-16  1.508399552535017e-16
0.39  -7.358650552066833e-17  -6.922755889462664e-17  -0.0  0.0
0.4  -1.9832364243615943e-17  -1.4166750858126546e-16  2.2352752621751448e-17  9.169394987141599e-17
0.41000000000000003  -2.4728549985176874e-16  1.2723209458450653e-16  1.9254000184777052e-17  -7.610689389880368e-17
0.42  -2.4992969886859016e-16  -2.0240953707570905e-16  1.2527481183973775e-16  -1.150796199721589e-16
0.43  7.788354682736695e-17  2.2234028124889123e-17  -1.2572936525989004e-16  2.769204078621548e-16
0.44  3.1979752714139854e-17  5.364050292201423e-17  -1.1267286994906179e-16  -1.3478817357708822e-16
0.45  -1.1015248157092618e-16  -1.847617322869379e-16  3.6247875817896543e-16  -4.2417479717268275e-17
0.46  7.639607592822299e-17  1.2814120142481178e-16  -1.7828521766721813e-16  1.3456598300883653e-16
0.47000000000000003  -3.908636442839316e-17  -6.556061468246183e-17  1.6407199423871147e-16  -1.5840620652973172e-16
0.48  -1.791735441315001e-16  1.3307596903878018e-16  -2.92280187124691e-16  -1.6504300639835946e-16
0.49  1.1623656599419991e-16  -2.183756541771157e-17  -2.037782834779897e-16  5.254143688672963e-16
0.5  4.069829621824212e-16  -1.8457367321699707e-16  1.4184305225564695e-16  1.2951503396891727e-16
0.51  -4.1809862299527333e-16  5.752692671690562e-17  1.7415354775125225e-16  -3.5830044136912943e-16
0.52  -1.0335583226211582e-16  4.3442767983522854e-17  2.422655034715209e-16  -3.5245656691485595e-16
0.53  1.9458505642973128e-16  -3.240301200578422e-16  -4.113367137144571e-16  -3.9533288635808906e-17
0.54  -4.0127594057793934e-16  8.574406627484019e-17  1.7884280135003447e-16  4.083800092212803e-16
0.55  -1.676045197198149e-16  -1.7272543910054016e-16  3.168433657191352e-16  4.2304778606993914e-16
0.56  -1.7766529285633254e-18  -2.9800279401119016e-18  1.5754374658329734e-16  4.7448084189889794e-17
0.5700000000000001  -2.404680701669348e-16  3.026500510491958e-17  3.624763785363252e-16  -5.844322132161e-16
0.58  -3.757828747671669e-16  -3.0510431958361947e-16  5.117591649303311e-16  -4.4243831224796427e-16
0.59  2.730261869399134e-16  2.4114990029716376e-16  1.3535636535227857e-16  -3.1497385481155663e-16
0.6  -2.0080334167970293e-16  3.136000222674505e-16  6.855611895240951e-16  6.588881439301486e-17
0.61  -5.685289371402641e-17  -9.536089408358085e-17  4.664337348759432e-16  -1.9325743497076997e-16
0.62  -2.9823007072126647e-16  2.5858568680133046e-16  -7.106611714253327e-17  -1.1920111760447592e-16
0.63  8.527934057103962e-17  1.4304134112537128e-16  -1.7828521766721813e-16  1.3456598300883653e-16
0.64  -2.043566475368296e-16  3.076399663872267e-16  -8.441179448278113e-17  1.8362026259473255e-16
0.65  -5.48448951619276e-16  -5.271105151441309e-17  2.0757921061249025e-16  2.3977606775305745e-16
0.66  -4.240832466198432e-16  1.5589090429342001e-16  6.396781757868909e-16  -2.278763005599077e-16
0.67  -4.1491079994760724e-16  2.7967824523401407e-16  3.8764108120827175e-16  1.0819011268433285e-16
0.68  -8.321350561305693e-17  -3.1174111945224825e-17  -2.724478228810747e-16  -2.337549781709405e-17
0.6900000000000001  5.065538884007836e-17  -2.402407934568585e-16  -1.5634545771357321e-16  -2.62242458729847e-16
0.7000000000000001  -2.404680701669348e-16  3.026500510491958e-17  3.597929984100976e-16  2.782840681226116e-16
0.71  -6.486861226858495e-17  2.1640056993596328e-16  -2.597220703517118e-16  1.0637189900372378e-16
0.72  -2.4550884692320545e-16  1.3021212252461844e-16  3.5508296443529254e-16  -1.632247927177504e-16
0.73  -2.9525512892297854e-16  4.677134020148518e-17  3.0492281814996244e-17  1.5954767622193681e-16
0.74  -3.24590682620297e-16  3.227724689396865e-16  -3.3582896425051545e-16  8.711789881894675e-17
0.75  -2.1708240006619222e-16  1.7789256956640886e-16  3.2872235253626213e-16  -9.903801057939434e-17
0.76  -3.296314593765676e-16  4.227195863593853e-16  -1.4213223428506655e-16  -2.3840223520895183e-16
0.77  -4.0392013959476076e-16  -2.4389756538537534e-16  -5.181211695775623e-17  -1.9530801150327957e-16
0.78  1.8344893344471975e-17  2.475746818811881e-16  -3.307881874942451e-16  -1.2829218600752123e-17
0.79  -9.843488439281766e-16  -3.502491198218027e-16  3.7045291598147757e-16  2.9616423576328297e-16
0.8  1.6138623446984325e-16  1.622953413101485e-16  3.4500141092275173e-16  3.666944212164731e-17
0.81  -2.97073342603589e-16  6.941344917614687e-16  1.8659011825119558e-16  -3.3744024578834615e-16
0.8200000000000001  -5.345664709722359e-16  5.125851502665429e-16  1.531228946379119e-16  -2.8517357541043763e-16
0.8300000000000001  2.9525512892297854e-16  -4.677134020148518e-17  -9.354268040297164e-17  -5.905102578459569e-16
0.84  -2.617879053096947e-16  -5.4953301764232375e-18  -1.3709145752879614e-16  -3.3834935262865067e-16
0.85  -3.915251298468646e-16  4.2730580969550334e-16  2.8608268225074216e-16  -1.7055868114207988e-16
0.86  -6.37118841509075e-17  6.519493748961015e-16  1.5816367139418225e-16  -3.851206928301365e-16
0.87  1.0040167083985147e-16  -1.5680001113372526e-16  -1.1370578742805324e-16  -1.9072178816716145e-16
0.88  -1.7146778798238448e-16  3.7598893529249194e-17  5.685289371402662e-17  9.536089408358073e-17
0.89  -4.433372468046204e-16  2.319977981922236e-16  7.285108222150576e-16  -7.887490355431274e-17
0.9  -3.012050125195544e-16  4.704000334011758e-16  -1.462639042010324e-16  -4.621366935692447e-16
0.91  -2.5765623539372937e-16  2.1823912818386966e-16  5.052309172749169e-16  -2.365840215283427e-16
0.92  2.247656326043736e-17  4.71309140241481e-16  2.4294776941047452e-17  -1.7605401131850255e-16
0.93  -3.012050125195544e-16  4.704000334011758e-16  2.893052453264035e-16  3.7685735299820477e-16
0.9400000000000001  -4.107791300316418e-16  5.03412703594307e-16  6.849620450892331e-16  1.7328600166299347e-16
0.9500000000000001  -8.380849397271451e-16  1.1188757374744234e-16  8.064359297944703e-16  -7.069840549295192e-16
0.96  -1.6824522490672434e-16  5.850149276695338e-16  -4.677134020148582e-17  -2.9525512892297844e-16
0.97  -6.189367047029703e-17  4.586223336117994e-18  2.28320681696411e-16  5.776200055433114e-17
0.98  -4.658138100650578e-16  -2.393113420492574e-16  -2.2509811862074967e-16  4.896540335859535e-16
0.99  -1.0635155443642733e-16  5.804287043334159e-16  -1.5725456455387774e-16  6.143911705014475e-17
1.0  -2.933555369731845e-17  2.7600112873820134e-16  3.053366824355192e-16  -2.4666557504088354e-16
1.01  -9.536089408358085e-17  5.685289371402641e-17  9.627000092388528e-17  -3.805344694940184e-16
1.02  4.7680447041790425e-17  -2.8426446857013206e-17  -3.521080226370051e-16  -4.8589553882094905e-17
1.03  -5.776200055433166e-17  2.2832068169641087e-16  -1.1643310794896686e-16  7.803229391728139e-16
1.04  -2.0080334167970293e-16  3.136000222674505e-16  6.867802587698422e-16  -4.7407714989699e-16
1.05  -1.7146778798238448e-16  3.7598893529249194e-17  -3.1360002226745096e-16  -2.0080334167970222e-16
1.06  -3.941710720985968e-17  4.75895363577599e-16  -4.8589553882094905e-17  3.521080226370051e-16
1.07  3.328540224522277e-16  1.246964477808993e-16  1.0362423391551246e-16  3.9061602300655914e-16
1.08  2.805873520743193e-16  9.122922416761548e-17  4.56641363392822e-16  1.1552400110866228e-16
1.09  -3.530171294773102e-16  2.750920218978961e-16  -4.54823149712213e-16  -7.628871526686458e-16
1.1  -2.787284492591171e-16  9.417091736426568e-16  1.8981268132685693e-16  2.0997578835193853e-16
1.11  -1.6320444815045374e-16  4.85067810249835e-16  6.693444722656742e-17  -1.0453334075581699e-16
1.12  4.1904246986357257e-16  -5.594378687372117e-17  5.089080337707306e-16  1.4899122472194601e-16
1.1300000000000001  9.536089408358085e-17  -5.685289371402641e-17  2.2555267204090193e-16  -6.514948214759494e-16
1.1400000000000001  -4.437918002247731e-16  3.938385860822195e-16  -8.26333983193173e-18  -4.474689167205858e-16
1.1500000000000001  -2.585653422340346e-16  5.419207039638614e-16  1.3477800129343935e-16  -5.327482572916257e-16
1.16  -9.259288442807334e-17  7.661097157443068e-16  -2.3749312836864725e-16  -1.8154934149492522e-16
1.17  3.942931395023721e-16  2.8195101233477717e-16  5.089080337707306e-16  1.4899122472194601e-16
1.18  -2.915780124271658e-16  4.3234658645177394e-16  5.5840669449313e-16  -5.267983736950508e-16
1.19  9.172446672235988e-18  1.2378734094059406e-16  2.0997578835193853e-16  -1.8981268132685693e-16
1.2  6.18027597862665e-16  2.778193424188118e-16  -4.704000334011765e-16  -3.0120501251955338e-16
1.21  2.7517340016707963e-17  3.713620228217822e-16  -5.996827045181932e-16  -3.024466053762234e-17
1.22  -5.474160341402846e-16  3.222563075660116e-18  -3.291769059564144e-16  2.608787984693902e-16
1.23  1.5130468095730202e-16  3.621895761495462e-16  5.089080337707306e-16  1.4899122472194601e-16
1.24  3.67711649581275e-18  3.855752462502888e-16  2.1456201168805664e-16  -1.279190108565599e-16
1.25  5.95096481182075e-16  -3.164900993267335e-17  -9.903801057939434e-17  -3.2872235253626213e-16
1.26  -4.0896091635103136e-16  -1.4395044796567652e-16  1.5589090429342095e-16  4.240832466198429e-16
1.27  3.3921777033436444e-17  -2.1410745826790428e-16  5.044845669729941e-17  6.808303751732673e-16
1.28  -2.8699178909104777e-16  4.942402569220709e-16  7.711504925005775e-16  -7.354232991627226e-18
1.29  -1.1370578742805283e-16  -1.907217881671617e-16  1.2837356427671217e-16  5.272122379806076e-17
1.3  6.27200044534901e-16  4.0160668335940586e-16  -5.795195974931115e-16  -4.3003313021641776e-16
1.31  -4.71309140241481e-16  2.247656326043736e-17  4.364782563677405e-16  5.153124707874577e-16
1.32  5.813174666064251e-16  -1.0574807960286922e-15  4.474689167205858e-16  -8.26333983193173e-18
1.33  -1.77872224999113e-16  6.230683746189356e-16  5.428298108041665e-16  -6.511623354595836e-17
1.34  4.227195863593853e-16  3.296314593765676e-16  -6.987207150975875e-16  -3.589670130738845e-16
1.35  4.1354713968714936e-16  2.0584411843597356e-16  -7.876568275971433e-16  -4.743282576441652e-17
1.36  3.4661269246058174e-16  3.103774591917904e-16  -1.6504300639835946e-16  2.92280187124691e-16
1.37  9.994711741969883e-16  5.040776756270613e-17  7.152067056268554e-17  -4.263967028551997e-17
1.3800000000000001  6.198458115432756e-16  -3.6954380914117166e-16  7.333888424329458e-18  -6.900028218455035e-17
1.3900000000000001  1.0398380773817451e-15  9.31132377575371e-16  -7.225812831857804e-16  -1.1849045643305057e-15
1.4000000000000001  4.859769170901402e-16  -1.6047712762953798e-16  -4.997355870984943e-16  -2.5203883781352006e-17
1.41  8.101232185739325e-16  9.86665786633353e-17  -5.996623599508954e-16  8.099061141475055e-16
