t   Re(c(t))    Im(c(t))
0.0  1.0  0.0
0.001  0.999910603096621  0.013124579486719336
0.002  0.9996424306373977  0.026246641814981438
0.003  0.9991955373709237  0.039363670369934135
0.004  0.9985700145310311  0.05247314962380604
0.005  0.9977659898160569  0.06557256567912316
0.006  0.9967836273598243  0.07865940681153775
0.007  0.9956231276943452  0.0917311640121396
0.008  0.9942847277042532  0.10478533152912095
0.009000000000000001  0.9927687005729772  0.11781940740866591
0.01  0.9910753557206722  0.13083089403493586
0.011  0.9892050387339206  0.14381729866902251
0.012  0.987158131287218  0.1567761339867397
0.013000000000000001  0.9849350510562722  0.16970491861512674
0.014  0.9825362516231277  0.18260117766753559
0.015  0.9799622223731421  0.195462443277174
0.016  0.9772134883838448  0.20828625512897914
0.017  0.9742906103056973  0.22107016098969356
0.018000000000000002  0.9711941842347912  0.23381171723601898
0.019  0.9679248415775139  0.24650848938072203
0.02  0.9644832489072123  0.2591580525965663
0.021  0.9608701078128967  0.27175799223794883
0.022  0.957086154740014  0.2843059043601127
0.023  0.9531321608233378  0.29679939623581797
0.024  0.9490089317120125  0.30923608686934484
0.025  0.9447173073867934  0.3216136075077079
0.026000000000000002  0.9402581619695344  0.333929602148962
0.027  0.9356324035249621  0.34618172804747754
0.028  0.930840973854793  0.3583676562160662
0.029  0.9258848482842421  0.3704850719248394
0.03  0.9207650354409707  0.3825316751966805
0.031  0.9154825770265392  0.3945051812992135
0.032  0.9100385475804114  0.4064033212331533
0.033  0.9044340542365733  0.4182238422169223
0.034  0.8986702364728265  0.42996450816741705
0.035  0.8927482658528176  0.441623100176815
0.036000000000000004  0.8866693457608679  0.4531974169853066
0.037  0.8804347111296681  0.4646852754496423
0.038  0.8740456281609076  0.476084511007385
0.039  0.8675033940389048  0.4873929781367595
0.04  0.8608093366373094  0.4986085508119872
0.041  0.8539648142189549  0.5097291229540066
0.042  0.8469712151289249  0.5207526088764665
0.043000000000000003  0.839829957480919  0.5316769437268924
0.044  0.8325424888369919  0.5425000839229223
0.045  0.8251102858807425  0.5532200075835084
0.046  0.8175348540840379  0.563834714954987
0.047  0.809817727367353  0.5743422288319139
0.048  0.801960467753808  0.5847405949725717
0.049  0.7939646650169911  0.5950278825090485
0.05  0.7858319363226514  0.6052021843517972
0.051000000000000004  0.7775639258643545  0.6152616175885769
0.052000000000000005  0.7691623044931853  0.6252043238776881
0.053  0.760628769341591  0.6350284698354112
0.054  0.7519650434414596  0.6447322474175536
0.055  0.7431728753365254  0.6543138742950265
0.056  0.7342540386891958  0.6637715942233571
0.057  0.7252103318818999  0.6731036774060548
0.058  0.7160435776130529  0.6823084208517516
0.059000000000000004  0.70675562248774  0.6913841487250285
0.06  0.6973483366032149  0.7003292126908531
0.061  0.6878236131293192  0.7091419922525497
0.062  0.6781833678839252  0.7178208950832217
0.063  0.6684295389035033  0.7263643573505569
0.064  0.658564086008924  0.7347708440349384
0.065  0.6485889903665949  0.7430388492407899
0.066  0.6385062540450469  0.7511668965010881
0.067  0.6283178995670737  0.7591535390749734
0.068  0.6180259694575357  0.7669973602383883
0.069  0.6076325257869384  0.774696973567687
0.07  0.5971396497108986  0.7822510232161465
0.07100000000000001  0.5865494410056095  0.7896581841833217
0.07200000000000001  0.5758640175994167  0.7969171625771843
0.073  0.5650855151006249  0.8040266958689903
0.074  0.554216086321643  0.8109855531408153
0.075  0.5432579007995912  0.817792535325713
0.076  0.5322131443134809  0.8244464754404369
0.077  0.5210840183980884  0.8309462388106765
0.078  0.5098727398546415  0.8372907232887692
0.079  0.4985815402584341  0.8434788594638273
0.08  0.48721266546349196  0.8495096108642483
0.081  0.47576837510440995  0.8553819741525622
0.082  0.4642509420954804  0.8610949793125722
0.083  0.4526626521272341  0.8666476898287553
0.084  0.4410058031605174  0.8720392028578865
0.085  0.42928270491822657  0.8772686493928474
0.08600000000000001  0.4174956783748243  0.8823351944185934
0.08700000000000001  0.405647055243761  0.887238037060244
0.088  0.3937391774629223  0.8919764107232692
0.089  0.38177439667823365  0.8965495832257482
0.09  0.3697550737255393  0.9009568569226731
0.091  0.35768357811088625  0.9051975688222753
0.092  0.34556228748933526  0.9092710906943552
0.093  0.33339358714242645  0.9131768291705985
0.094  0.3211798694544241  0.9169142258368574
0.095  0.3089235333874669  0.920482757317389
0.096  0.29662698395575066  0.9238819353510341
0.097  0.28429263169886887  0.9271113068593272
0.098  0.271922892154437  0.9301704540065288
0.099  0.2595201853301289  0.9330589942515763
0.1  0.2470869351752495  0.9357765803919466
0.101  0.2346255690519722  0.9383229005994274
0.10200000000000001  0.22213851720636568  0.9406976784478008
0.10300000000000001  0.2096282122393378  0.9429006729324375
0.10400000000000001  0.19709708857762204  0.9449316784818061
0.105  0.184547581944933  0.9467905249609038
0.106  0.17198212883341643  0.9484770776666184
0.107  0.1594031659755202  0.9499912373150249
0.108  0.14681312981641093  0.9513329400206377
0.109  0.134214455987062  0.9525021572676233
0.11  0.12160957877813752  0.953498895872995
0.111  0.10900093061479732  0.9543231979418053
0.112  0.09639094153254697  0.9549751408143579
0.113  0.08378203865425593  0.9554548370054532
0.114  0.07117664566846865  0.9557624341357043
0.115  0.058577182309130366  0.9558981148549379
0.116  0.045986063836850444  0.9558620967577097
0.117  0.033405700521825565  0.9556546322909683
0.11800000000000001  0.02083849712854345  0.955276008653895
0.11900000000000001  0.00828685240238839  0.9547265476899542
0.12  -0.00424684144173141  0.9540066057711881
0.121  -0.016760199228615037  0.9531165736747964
0.122  -0.029250843329739686  0.9520568764520324
0.123  -0.041716404167853625  0.9508279732894702
0.124  -0.0541545207190725  0.9494303573626667
0.125  -0.06656284101236386  0.9478645556822806
0.126  -0.07893902262630287  0.9461311289326843
0.127  -0.0912807331829848  0.9442306713031199
0.128  -0.10358565083897996  0.9421638103114495
0.129  -0.11585146477321727  0.9399312066205514
0.13  -0.12807587567168546  0.9375335538474158
0.131  -0.14025659620883824  0.9349715783649937
0.132  -0.15239135152559505  0.9322460390968579
0.133  -0.16447787970382674  0.9293577273047348
0.134  -0.17651393223721756  0.926307466368966
0.135  -0.18849727449839704  0.923096111561963
0.136  -0.200425686202234  0.9197245498147176
0.137  -0.21229696186518862  0.9161936994764347
0.138  -0.2241089112606175  0.9125045100673534
0.139  -0.23585935986992915  0.9086579620248254
0.14  -0.24754614932948835  0.9046550664427224
0.14100000000000001  -0.2591671378731681  0.9004968648042413
