t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.52  -2.6689478290887963e-16  -7.271840671803401e-16  1.371136305612709e-16  -2.860799345824394e-16
0.53  1.5793050644952806e-16  -4.456579694605813e-16  3.3371560140215956e-16  -3.614993303623758e-17
0.54  -3.559228561703616e-18  2.744801285452121e-16  7.802348599397308e-17  -1.0697285047282195e-17
0.55  -4.232313543003395e-16  2.5333842587331756e-16  -4.442912979301802e-16  2.8792929883968274e-16
0.56  -1.8604966169132732e-16  6.924496278839678e-17  -1.7822416248184457e-16  -2.0281172624555499e-16
0.5700000000000001  -2.070024185800763e-16  -3.294352073371477e-17  3.932403212706909e-17  -1.5118119838711142e-16
0.58  -5.612478582434841e-16  7.062478172320273e-18  3.254567741332346e-17  -5.415700379660327e-16
0.59  -2.1741558016878336e-17  5.989201193687499e-18  -4.156110792242905e-17  -6.579054865337487e-16
0.6  -8.236533495501067e-17  2.1701808924032096e-16  -1.191903492575614e-16  1.5518877327535412e-16
0.61  -5.139272185263159e-16  5.446249412501103e-16  -1.4033275671331322e-16  -3.78789033541694e-16
0.62  3.738708049090561e-17  5.79884362362065e-16  8.738261757429006e-17  -2.184002125927105e-16
0.63  2.5486587751535635e-16  6.639221248568354e-16  3.5599344551642573e-16  -2.4921095039446426e-16
0.64  3.309538214408793e-17  3.291590265670098e-16  -7.679287166002851e-17  -4.362191120268223e-17
0.65  2.332562291547516e-16  -1.722160667098423e-16  -5.47193004267163e-16  2.0831549673993185e-16
0.66  5.528493409557691e-18  2.0069130477118466e-17  4.161485719819884e-17  -2.669700088302096e-16
0.67  3.081073780175344e-17  2.6861082794213567e-16  2.3524438858092034e-16  7.014713138641323e-17
0.68  -1.1121952175842918e-16  1.1880557217861832e-16  4.3357547069651237e-16  1.6305824237026103e-16
0.6900000000000001  1.020294871507266e-15  3.5950181868005293e-16  -3.5287603016053773e-16  -7.91276666165825e-17
0.7000000000000001  -6.848706530424441e-17  5.874576989327349e-16  -5.291687169511568e-16  1.169819880123426e-16
0.71  4.540223026739084e-17  7.396169966230496e-16  -1.124882776409315e-16  -1.9932807599710966e-16
0.72  -2.3224334989635927e-17  4.3823923227275386e-16  -2.1775638736230203e-16  4.5591176050536634e-17
0.73  1.1440668709070874e-16  -2.726457548149734e-18  -3.720484679845774e-16  6.35093718144384e-16
0.74  -1.836262221800672e-16  6.497869214061743e-17  -5.830904222726591e-16  -2.650597321348761e-17
0.75  1.363228774074867e-18  5.720334354535437e-17  -2.479232999336473e-16  -9.004585826677234e-17
0.76  7.151173726301877e-16  -2.2578460338023486e-16  3.545546384290928e-16  -9.76700502355196e-17
0.77  3.032082340292241e-16  2.907371630379572e-16  4.778786438943032e-16  -3.619579237949324e-16
0.78  1.3392063689212462e-16  2.510029261329064e-16  3.4854654265709075e-16  -6.722554732632317e-17
0.79  1.586628000386779e-16  -1.5886498825923516e-16  4.402840754338664e-16  1.0902935030766702e-16
0.8  3.2464059328041746e-16  3.424120131737539e-16  9.229271345247788e-17  -8.30029794566237e-17
0.81  1.8309576441954624e-16  -5.110688513218926e-16  -2.487560709472008e-16  2.988409573691485e-16
0.8200000000000001  -3.052530771903364e-16  -3.765421783559888e-16  -1.6984277781280187e-16  2.1952364018556328e-16
0.8300000000000001  1.616634051683529e-16  -5.627437014576893e-16  -3.7078695000665677e-16  -3.009105234454417e-16
0.84  3.4322006127212624e-16  -8.17937264444919e-18  -3.6048574632012133e-17  1.8266701745517854e-16
0.85  -3.8199509345228827e-16  7.643970300891894e-17  6.652853536309102e-16  -1.9766253397000273e-16
0.86  3.140370763408514e-17  -9.501917100062771e-17  -1.9387516090080995e-17  3.41301651822349e-17
0.87  3.17420425360857e-16  -1.0183531487100203e-16  1.462928162226691e-17  3.666340468287644e-16
0.88  6.192378885653977e-17  -2.9775531893292465e-16  -5.124887638309113e-16  -8.374092518667579e-17
0.89  -6.561307008186846e-17  -3.4269304626793125e-16  -1.3099216731938188e-16  -5.748093388320552e-17
0.9  -2.4802642029751382e-17  -2.990553308513321e-16  -9.870483327366621e-17  -4.4783127952164016e-17
0.91  -8.080480983722725e-19  -3.164612206359682e-16  -1.1425553046419275e-16  -4.147620298604482e-16
0.92  -5.212422117293774e-16  -1.1551704844211391e-16  1.6519791081487476e-16  -1.318757937310125e-16
0.93  -1.8620152310170047e-16  -4.669164823586893e-16  -2.4628248082172123e-16  -1.6247145326672492e-16
0.9400000000000001  -5.897059636861537e-17  -2.1407072508926362e-16  -3.617995292638346e-16  3.587707584626527e-16
0.9500000000000001  -3.65334034910357e-16  -7.209714926402467e-17  -4.2268853508222735e-16  3.467545669186487e-16
0.96  -3.451384707219037e-16  2.102339061897087e-16  -3.3423264052930395e-16  6.67860654552544e-16
0.97  -3.2464059328041746e-16  -3.424120131737539e-16  -9.378237593788798e-17  -2.6205991295202176e-16
0.98  -7.680798732268011e-16  -1.873062461822519e-17  1.3632287740749286e-18  5.720334354535437e-17
0.99  -1.2016191544004109e-17  6.088900581839282e-17  -2.542089860435005e-16  7.002758318773104e-17
1.0  -2.9623749077600727e-16  -3.3552470975927495e-17  1.807486080054013e-16  2.3810310817727165e-16
1.01  -5.137444534719657e-16  1.991013410573351e-16  -4.977650093170719e-16  2.1962817011714847e-17
1.02  -1.818589693568062e-16  2.8041264600395593e-16  -7.179483601099227e-17  -4.696429399068389e-16
1.03  3.333751466005692e-16  4.2637419735526626e-16  -5.543609072209313e-17  2.1679718263741341e-16
1.04  -4.622716153607621e-16  9.855367664714973e-17  -2.8889433190143764e-16  3.0989794418826394e-16
1.05  -2.566825761689806e-16  5.313399938236041e-16  -1.1905155408863582e-16  9.037430400270065e-17
1.06  -3.276693640816e-16  3.7815827455273335e-16  1.6954046455976987e-16  6.154533346316328e-16
1.07  -6.634192091469229e-17  -2.408295657254216e-16  9.214155682596189e-17  3.344855079519743e-16
1.08  -1.3283499845590104e-16  -6.417064404224516e-17  -5.815499043891719e-16  8.151607117627478e-16
1.09  -2.1407072508926362e-16  5.897059636861537e-17  1.1056986819115426e-16  4.013826095423692e-16
1.1  -4.319782690780821e-16  5.220502598277498e-16  3.4513847072190343e-16  -2.102339061897091e-16
1.11  5.543609072209336e-17  -2.1679718263741336e-16  9.413554458899712e-17  -7.63132692975842e-17
1.12  1.9165443819799996e-16  6.957298565401067e-16  0.0  -0.0
1.1300000000000001  2.1856443546067434e-16  2.7087004458543184e-16  8.027652190847384e-17  -2.2113973638230852e-17
1.1400000000000001  1.5045526172272105e-16  -1.853934750033282e-16  -5.624413882046575e-17  -9.966403799855483e-17
1.1500000000000001  -6.937069171587493e-17  4.797407220010656e-16  -8.87582078059554e-17  5.138708871833007e-16
1.16  -1.0047208609692716e-16  -2.602170818155026e-16  -6.169705391676546e-17  -3.284774121799723e-16
1.17  4.130964878333405e-16  6.635181008076493e-16  4.264759081514202e-16  6.598324385346105e-16
1.18  -8.820302713025337e-17  2.546130100926867e-16  -9.421112290225512e-17  2.850575130018832e-16
1.19  3.672524443601344e-16  -1.2995738428123486e-16  2.6089869620253996e-16  -7.187041432425027e-17
1.2  4.490956166349896e-17  1.891547155896249e-16  1.2505964986063785e-16  -1.2081880691189707e-16
1.21  8.027652190847386e-17  -2.2113973638230763e-17  3.457568682532733e-16  -3.2556200884867747e-16
1.22  2.7898620037421364e-16  -1.9274148620193698e-17  3.493821328060752e-17  3.3584873672604926e-16
1.23  3.538730240420554e-16  -1.262717220081964e-16  -2.8313910355210597e-16  -2.962656564475146e-16
1.24  1.1031700076848413e-16  -1.7433648818421282e-16  5.125076584092257e-16  3.1554864260601045e-17
1.25  6.861872551215827e-16  -5.920778430154805e-16  -2.837493683290318e-17  -6.255511167258596e-16
1.26  4.96401780542997e-16  -7.916616055706867e-17  8.123572663336246e-17  -1.2314124041086061e-16
1.27  -3.6917085380991185e-16  3.3201191782649434e-16  -1.522225145459821e-16  -3.004047886001011e-17
1.28  5.927290962164828e-17  -6.209062497279324e-16  1.6984277781280187e-16  -2.1952364018556328e-16
1.29  1.9932807599710978e-16  -1.1248827764093128e-16  5.39519366468054e-16  5.999026374411062e-16
1.3  -1.9003834200125542e-16  -6.280741526817028e-17  -3.470190910150517e-16  3.079163178828191e-16
