t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.054  8.237771377760629e-17  -4.1792414043502823e-16  -1.7086647341867433e-17  -1.7227917784627465e-16
0.055  -3.2506212909280223e-16  -3.1918747959032163e-16  2.1109816748608122e-16  -2.82368785406524e-16
0.056  -2.1681876622278535e-16  3.921866315771129e-17  -1.6237184945905757e-16  -6.585091814625198e-16
0.057  2.238100946441871e-17  -2.164135793561627e-16  -5.912042156375721e-16  -2.207825436650811e-16
0.058  -4.895031086349621e-16  -3.0353732950803704e-16  -1.460107196746256e-16  1.208873325215755e-16
0.059000000000000004  -4.719990641907141e-16  3.365997176790323e-16  -5.710540185942505e-17  -2.6562602496485463e-16
0.06  6.918317195548265e-17  3.34730800305198e-16  -5.034911499706281e-16  -8.429444211767338e-17
0.061  5.598020727420818e-17  3.0338908842420943e-17  -2.7824859106139646e-16  2.605965565615016e-16
0.062  6.572172447930284e-17  1.5355880974930453e-16  -9.915444720433405e-17  1.6170139160390688e-16
0.063  2.2424971969881034e-16  -4.747461964375576e-17  -1.8341787038047748e-17  3.179990246372822e-16
0.064  -1.0349890143613583e-16  -1.5876577359221661e-16  3.9898985193201416e-16  1.5145273857136321e-16
0.065  3.6784765452899974e-17  1.486542544598971e-16  9.485035334792111e-17  -3.092528567605524e-16
0.066  1.9227700905351156e-16  -1.7758232390752585e-16  -2.5624254568575485e-16  1.1451056782988838e-16
0.067  -2.1375356936249174e-16  -7.028729802327012e-17  2.257667169128569e-16  2.898687168613999e-16
0.068  1.0993448021530307e-16  3.6867618079549183e-16  2.9876295050052175e-16  -6.813885142532804e-17
0.069  5.586513290108585e-16  -1.3066826016475816e-16  2.528486996783662e-16  -1.4302219810548842e-17
0.07  1.332053095583861e-16  -4.509068550539589e-16  4.476926623584829e-16  -3.0040451905364966e-16
0.07100000000000001  1.096893057666143e-17  -3.604554092488452e-16  1.877429977669247e-17  -5.223868176873608e-16
0.07200000000000001  -2.1766710140050384e-16  -4.036789033616864e-16  -1.0774623119830943e-17  -1.086560323674589e-16
0.073  -4.1982081440655053e-16  1.2871157558334472e-17  3.1587958940980217e-16  -4.4368548455160085e-16
0.074  2.2830084161363962e-17  1.386455136406956e-16  -2.777853594295349e-16  -7.242944369909239e-16
0.075  5.0490002287877356e-17  -1.5247686095649e-16  -4.94157534472202e-16  -2.8578711998006132e-16
0.076  -2.033451946868184e-17  -1.0213667469282727e-16  -4.949325866457425e-16  -2.7428712186033403e-16
0.077  3.9242368701108906e-17  -3.8093381835589225e-16  -6.930041000573004e-16  2.9438974415361603e-17
0.078  -4.783742708906235e-16  -3.8008844637109844e-16  -3.2629763063372493e-16  3.0989314034557533e-16
0.079  -4.819284522084211e-16  1.2682509800554166e-16  -2.2920482256947964e-16  6.041865928063738e-17
0.08  -2.1367727309784674e-16  3.694328436803939e-17  -4.0311484768217537e-16  3.12053407309381e-16
0.081  -5.460442451858568e-16  1.0046296312939065e-16  6.8268782028140404e-18  4.2825791488113593e-16
0.082  -2.795695559518371e-16  6.297193688381269e-16  7.245198368910557e-17  1.8150254282341056e-16
0.083  1.5775558293073537e-16  4.882628276148574e-16  6.39086799918044e-19  2.801765992827205e-16
0.084  1.9100848435669759e-16  3.2719676812488287e-16  2.3821672474921722e-16  2.254558802991584e-16
0.085  3.907310761630083e-16  2.80244742937642e-16  1.9280711201177748e-16  -5.387927099285456e-17
0.08600000000000001  4.353492054534805e-16  -7.871917920630361e-17  1.1826961982520483e-16  2.6346136118512438e-17
0.08700000000000001  1.8853069882156369e-16  -1.5762650925699365e-16  2.221815401317887e-16  -1.0680772648901131e-16
0.088  2.6114911623652707e-16  -2.504561121648973e-16  -3.266199717130998e-17  -1.8537610995766904e-16
0.089  -5.443279287943786e-17  -4.586872547945851e-16  9.099557606522822e-17  -6.932199336046709e-17
0.09  -1.8976959158913064e-16  -8.478512943394462e-17  1.189396244071996e-16  -3.809501530966951e-16
0.091  2.0689817443992767e-16  -2.1690969176420455e-16  -2.913421475321008e-16  -3.5432150468871917e-16
0.092  -2.503209254174569e-16  -6.233367541559057e-16  -1.942225878967392e-16  -3.1571922800756887e-17
0.093  -6.81741969556151e-16  -7.23397144048564e-17  -9.448103971067757e-17  -2.6881340966390606e-16
0.094  -2.0764688118530214e-16  3.0845336419344465e-16  -4.746126405232658e-16  -2.350522184624353e-16
0.095  -3.169678414026711e-17  2.104211488880913e-17  -4.18582949432689e-16  1.069155240232916e-16
0.096  -2.7177137705366267e-16  -6.233172033705213e-18  -2.92425657197019e-16  9.695327750370281e-17
0.097  -2.497662959023182e-16  1.1672543164492094e-16  -3.0409488828759566e-16  1.3266106265562222e-16
0.098  -2.265001913803962e-16  1.779434362559766e-16  -2.0858740376648673e-16  1.9453407726523868e-16
0.099  -4.476637037429981e-17  2.8866495803682595e-16  -2.547416896329411e-16  1.7080774632655498e-16
0.1  4.8449438677989886e-17  1.6635246947830557e-17  -2.7725473910803453e-16  3.5998941441222957e-16
