t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.0  0.0  0.0  0.0  0.0
0.1  -1.2468324983583301e-17  -5.637851296924623e-18  -1.2559135009458944e-17  -2.6442605458416554e-18
0.2  -1.214306433183765e-17  3.144186300207963e-17  5.924798881401379e-19  -3.503337461888343e-17
0.30000000000000004  -1.9081958235744878e-17  6.7220534694101275e-18  1.7688473232225797e-17  -2.006922890250958e-17
0.4  -3.144186300207963e-17  8.565197162635485e-18  -9.3360236144165e-18  4.2205282716407434e-17
0.5  2.233456475320139e-17  1.214306433183765e-17  8.503151999249108e-18  -2.6104708401430282e-17
0.6000000000000001  -2.211772431870429e-17  1.734723475976807e-17  1.4048888463159825e-17  4.3649301837908605e-17
0.7000000000000001  -3.5128150388530344e-17  1.2576745200831851e-17  7.615673228763414e-17  -2.2049961682923946e-17
0.8  1.0842021724855044e-17  6.071532165918825e-18  1.5449880957918438e-17  -5.149960319306146e-17
0.9  7.719519468096792e-17  -8.586881206085195e-17  -1.919037845299343e-17  4.721700461174372e-17
1.0  9.8879238130678e-17  -2.5587171270657905e-17  1.5612511283791264e-17  -4.163336342344337e-17
1.1  1.0711917464156784e-16  9.6710833785707e-17  8.586881206085195e-17  -3.252606517456513e-17
1.2000000000000002  1.0278236595162582e-16  3.5561831257524545e-17  5.551115123125783e-17  -1.1709383462843448e-16
1.3  4.8138576458356397e-17  -1.9081958235744878e-17  9.020562075079397e-17  -9.367506770274758e-17
1.4000000000000001  1.0755285551056204e-16  -4.85722573273506e-17  1.7520707107365752e-16  -1.5612511283791264e-16
1.5  4.5102810375396984e-17  -1.214306433183765e-16  -5.551115123125783e-17  -1.474514954580286e-16
1.6  -2.7755575615628914e-17  -5.204170427930421e-17  5.551115123125783e-17  -9.194034422677078e-17
1.7000000000000002  -1.1449174941446927e-16  -3.2959746043559335e-17  2.7755575615628914e-17  -6.938893903907228e-18
1.8  8.326672684688674e-17  -1.734723475976807e-17  0.0  -6.938893903907228e-17
1.9000000000000001  -1.249000902703301e-16  -1.3183898417423734e-16  1.0408340855860843e-16  -7.632783294297951e-17
2.0  3.469446951953614e-17  -6.938893903907228e-18  -7.632783294297951e-17  -1.1102230246251565e-16
2.1  -1.2836953722228372e-16  -1.457167719820518e-16  -6.245004513516506e-17  -4.163336342344337e-17
2.2  -1.3877787807814457e-17  1.8041124150158794e-16  6.505213034913027e-17  -4.163336342344337e-17
2.3000000000000003  7.28583859910259e-17  -5.551115123125783e-17  1.0408340855860843e-16  -4.163336342344337e-17
2.4000000000000004  -1.5612511283791264e-16  -2.7755575615628914e-17  1.3877787807814457e-17  8.326672684688674e-17
2.5  3.469446951953614e-17  -8.326672684688674e-17  1.3877787807814457e-17  -3.469446951953614e-17
2.6  -2.7755575615628914e-17  -5.551115123125783e-17  1.249000902703301e-16  6.938893903907228e-18
2.7  2.7755575615628914e-17  3.469446951953614e-17  1.6653345369377348e-16  -6.938893903907228e-18
2.8000000000000003  8.326672684688674e-17  -4.163336342344337e-17  0.0  1.3877787807814457e-17
2.9000000000000004  8.326672684688674e-17  -6.938893903907228e-17  -4.163336342344337e-17  1.1102230246251565e-16
3.0  4.163336342344337e-17  -1.249000902703301e-16  -4.163336342344337e-17  5.551115123125783e-17
3.1  -4.163336342344337e-17  2.42861286636753e-17  -4.163336342344337e-17  3.74049749507499e-18
3.2  1.3877787807814457e-17  -3.642919299551295e-17  1.249000902703301e-16  1.3877787807814457e-17
3.3000000000000003  2.220446049250313e-16  -5.204170427930421e-17  8.326672684688674e-17  -1.1449174941446927e-16
3.4000000000000004  -1.1102230246251565e-16  6.938893903907228e-18  1.1102230246251565e-16  -2.220446049250313e-16
3.5  3.608224830031759e-16  5.551115123125783e-17  -2.498001805406602e-16  6.245004513516506e-17
3.6  5.273559366969494e-16  3.191891195797325e-16  -5.273559366969494e-16  -1.1796119636642288e-16
3.7  -6.938893903907228e-16  3.0531133177191805e-16  4.718447854656915e-16  -5.759281940243e-16
3.8000000000000003  6.661338147750939e-16  1.8041124150158794e-16  -4.163336342344337e-16  5.551115123125783e-17
3.9000000000000004  -8.326672684688674e-17  -4.85722573273506e-16  1.1102230246251565e-16  1.249000902703301e-16
4.0  2.220446049250313e-16  -8.881784197001252e-16  -1.1102230246251565e-16  2.3592239273284576e-16
4.1000000000000005  6.661338147750939e-16  7.494005416219807e-16  2.7755575615628914e-17  -1.6653345369377348e-16
