t   Re(c(t))    Im(c(t))
0.0  0.9999999999999999  0.0
0.01  0.9992969442118318  0.03749156289449568
0.02  0.9971887654222134  0.0749304084683305
0.03  0.9936784279657543  0.11226389352727897
0.04  0.9887708677686042  0.14943952302575622
0.05  0.982472985407989  0.18640502388070976
0.06  0.974793636409229  0.22310841847340712
0.07  0.9657436187938826  0.25949809773576804
0.08  0.9553356578965222  0.29552289371847235
0.09  0.9435843884714953  0.33113215153880704
0.1  0.9305063341148245  0.36627580060708287
0.11  0.9161198840301893  0.40090442503147145
0.12  0.9004452671716532  0.43496933310226216
0.13  0.883504523799497  0.46842262575784005
0.14  0.8653214744891525  0.501217263936111
0.15  0.8459216866368158  0.5333071347166708
0.16  0.8253324385088358  0.5646471161607188
0.17  0.8035826808854264  0.5951931407575363
0.18  0.7807029963526398  0.6249022573883248
0.19  0.7567255562998372  0.653732691720272
0.2  0.7316840756831255  0.6816439049459238
0.21  0.7056137656183671  0.7085966507852719
0.22  0.678551283870421  0.7345530306704017
0.23  0.6505346833082356  0.759476547035108
0.24  0.6216033583982679  0.7833321546345449
0.25  0.5917979898114685  0.8060863098227506
0.26  0.5611604872217179  0.8277070177187564
0.27  0.5297339303761488  0.8481638771949584
0.28  0.49756250852021466  0.8674281236244952
0.29  0.4646914582626793  0.8854726693275228
0.3  0.4311669999678971  0.9022721416595143
0.31  0.3970362727648234  0.9178029186880292
0.32  0.3623472682641394  0.9320431624077848
0.33  0.3271487630766915  0.9449728494473293
0.34  0.2914902502281348  0.9565737992241351
0.35000000000000003  0.25542186956621554  0.9668296995085255
0.36  0.21899433725855097  0.9757261293604906
0.37  0.18225887448003827  0.9832505794071367
0.38  0.1452671353901675  0.9893924694322591
0.39  0.10807113450150947  0.9941431632533085
0.4  0.07072317354150744  0.9974959808648247
0.41000000000000003  0.03327576791041249  0.999446207831269
0.42  -0.004218427161229019  0.9999911019160482
0.43  -0.04170669065170471  0.9991298969374022
0.44  -0.07913630987977525  0.9968638038457419
0.45  -0.11645465462458576  0.9931960090209171
0.46  -0.15360925112962853  0.9881316697918099
0.47000000000000003  -0.19054785588669973  0.9816779071845549
0.48  -0.22721852909610077  0.973843795909581
0.49  -0.26356970769979193  0.964640351601555
