t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.0  -2.059722071997882e-52  0.0  2.059722071997882e-52  0.0
0.1  3.627901440503259e-17  -2.5649781807967775e-17  -3.0631547230721094e-17  5.616323927690584e-17
0.2  6.96162054611264e-17  -1.6040520247810238e-17  -7.718552494746939e-17  -7.805499009909063e-18
0.30000000000000004  6.192879621300036e-17  1.0629232597064808e-17  -5.532040288267312e-17  1.6550505766263874e-17
0.4  1.6786685289829937e-17  -4.571114132251558e-17  1.0718899689795382e-16  1.645383441405085e-17
0.5  -1.2923125360542465e-16  3.4963818963667736e-17  -1.1381880863785108e-16  1.6939159910584178e-16
0.6000000000000001  1.4873559451236694e-16  -2.7486945279032223e-16  4.908509207335572e-17  -1.0139391752141355e-16
0.7000000000000001  -2.1405454953795893e-16  -1.837163471064448e-17  -1.8510867509570328e-16  -1.6889897998152027e-16
0.8  -2.427950694840489e-16  1.9720751678028288e-16  7.102807225470426e-17  -8.412155880575721e-18
0.9  -5.694703079024706e-17  -1.0307148627900324e-16  -2.0151547642060226e-16  1.7299912420633871e-16
1.0  7.820549598437667e-17  -2.0786106146997494e-17  -1.6727640408938422e-16  2.0453255271218406e-16
1.1  1.0201388877077445e-16  -2.1612271146526461e-16  -1.3574297558353887e-16  1.70293480380966e-16
1.2000000000000002  -3.3278146175202295e-17  -3.4867147611454714e-17  -1.5513749649309119e-18  2.559125796185811e-16
1.3  -7.33313996277694e-18  -1.24877563462908e-16  3.6464253078582885e-17  9.897278889571341e-17
1.4000000000000001  -3.1872064510657197e-16  1.5371460068526577e-16  -7.975401252443347e-17  -2.3947746881805585e-17
1.5  -3.128810288183982e-16  1.0840231063928713e-16  3.6287118435908345e-17  1.7474644704960492e-16
1.6  -5.50675519644033e-16  3.0705121665359367e-16  -1.0901417785777232e-16  1.5272300357779487e-16
1.7000000000000002  1.2980607137088428e-17  1.5539102093184605e-16  -2.1602604011305159e-16  6.049551100985249e-17
1.8  -2.08064824870038e-16  1.2056149979171287e-16  1.0111200749565021e-16  -2.3804687841095243e-16
1.9000000000000001  -3.457452838090639e-17  2.1389753071789977e-16  -3.212387731476049e-17  2.868179328441898e-16
2.0  4.970972292568076e-16  8.551432385452634e-17  4.962261730090838e-16  -1.024931935164017e-16
2.1  -1.3839898114585047e-16  3.2321272034624414e-17  4.1966461669397433e-16  1.6429442175947526e-16
