t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.0  9.326910531166989e-54  0.0  9.326910531166989e-54  0.0
0.01  -1.3742568744049448e-18  -1.0586234369481e-18  6.802571528304477e-17  5.2401860128930954e-17
0.02  -1.2848783747428922e-17  -7.996941683719363e-17  5.565740341340026e-17  4.287424919639805e-17
0.03  1.1887839991860085e-17  -6.091419497212784e-17  -6.088061559265367e-17  9.324555714665697e-17
0.04  -8.245541246429668e-18  -6.3517406216886e-18  1.4656501368354467e-16  4.2830901848785975e-17
0.05  -8.89133837174853e-17  -2.0863551177399986e-16  -9.159473870734688e-17  -4.859643708619706e-19
0.06  -1.0252163494363813e-16  2.0131184241058732e-16  9.530419621172561e-17  1.4348682305407965e-16
0.07  -6.596432997143734e-17  -5.08139249735088e-17  2.0971367114722384e-16  -1.1873921432863551e-16
0.08  -1.3192865994287469e-16  -1.016278499470176e-16  -1.1715798868430808e-16  2.6010879050881895e-16
0.09  -3.202122123014984e-17  1.1547664932256707e-16  2.573993486325608e-16  5.813759433692135e-17
0.1  3.476973497895973e-17  -1.1335940244867086e-16  -4.493716373652706e-17  -1.7475956179166068e-16
0.11  -2.2627191239903145e-16  -1.0423106119177577e-16  1.3653190244387395e-16  1.7524552616252263e-16
0.12  -6.685811496805787e-17  1.8569257494203832e-17  -8.937849966205293e-19  6.938318246771264e-17
0.13  -1.996805599075531e-16  -1.3675409985101137e-17  2.9313002736708935e-16  8.566180369757195e-17
0.14  4.665757497081981e-17  -1.7427359742079867e-16  5.1260817471819067e-17  -1.0065592120529366e-16
0.15  -1.840832624113143e-16  6.841125372598868e-17  -7.503649745553923e-17  2.2248431114954934e-16
0.16  2.207748849014117e-16  9.999656744398337e-17  2.0875272739165498e-16  -2.5962282613795695e-16
0.17  4.0266762476579505e-17  -1.0912490870087846e-16  -3.26112192352808e-16  -1.1106876618432634e-16
0.18  -6.256494976343705e-18  4.856822772739884e-16  -7.418915008757444e-18  -2.8600171736643535e-16
0.19  1.3742568744049448e-16  1.0586234369481e-16  2.454443498817524e-16  -9.121500496798494e-17
0.2  8.312700005377986e-18  2.1661853489872268e-16  -8.616486996867541e-17  -2.0651826490010368e-16
0.21  3.298216498571867e-17  2.54069624867544e-17  -1.7679866492045346e-16  -6.612061746164417e-17
0.22  1.4113514494487321e-16  2.488632023780277e-16  1.1887839991860085e-17  -6.091419497212784e-17
0.23  2.1988109990479117e-17  1.69379749911696e-17  -1.191470349543941e-16  -2.319252273868581e-16
0.24  7.785216996329743e-17  -1.0100269998619032e-17  -1.3371622993611575e-16  3.7138514988407665e-17
0.25  1.4113514494487321e-16  2.488632023780277e-16  -1.6312325493535231e-16  -2.658011773691973e-16
0.26  -1.016278499470176e-16  1.3192865994287469e-16  3.022021948511912e-16  -1.8763643242548618e-16
0.27  -2.6564488987899043e-16  -6.448933495860993e-17  2.454443498817524e-16  -9.121500496798494e-17
0.28  -3.72010299844904e-16  -4.267119397853085e-16  2.273000149135486e-16  4.553814672781313e-16
0.29  2.454443498817524e-16  -9.121500496798494e-17  7.418915008757444e-18  2.8600171736643535e-16
0.3  7.132703995116052e-17  -3.65485169832767e-16  4.040107999447613e-17  3.1140867985318974e-16
0.31  1.5749190991983593e-16  -1.5896690493266334e-16  -2.68326244868852e-16  1.4366021244452798e-16
0.32  4.5763789974199286e-17  -1.0489041495308606e-16  -8.053352495315901e-17  2.1824981740175692e-16
0.33  3.3250300484704833e-16  4.592007746440613e-17  -5.765162996605937e-17  1.6580460992521388e-16
0.34  -1.3371622993611575e-16  3.7138514988407665e-17  -1.8868650491231355e-16  -5.20642248951634e-18
0.35000000000000003  7.69583849666769e-17  5.92829124690936e-17  1.4739163992121687e-16  -2.3681907489596077e-16
0.36  -3.131962498464308e-16  1.7916744492990138e-16  1.1172811994563662e-16  -5.4076489979577265e-17
0.37  -2.299813699034102e-16  -2.4723191987499343e-16  3.957859798286241e-16  3.048835498410528e-16
0.38  9.152757994839857e-17  -2.0978082990617212e-16  -2.377567998372017e-17  1.2182838994425568e-16
0.39  -3.38759499823392e-17  4.3976219980958233e-17  -2.5733218987361244e-16  1.5212919994011278e-16
0.4  -3.575139986482117e-18  2.7753272987085055e-16  2.454443498817524e-16  -9.121500496798494e-17
0.41000000000000003  -1.6580460992521388e-16  -5.765162996605937e-17  -2.299813699034102e-16  -2.4723191987499343e-16
0.42  -1.0520298993349973e-16  4.0946138981372524e-16  3.013084098545707e-16  -1.1825324995777356e-16
0.43  -3.096211098599487e-16  -9.836528494094915e-17  5.765162996605937e-17  -1.6580460992521388e-16
0.44  -1.5462979978342183e-17  3.384469248429784e-16  2.2345623989127325e-16  -1.0815297995915453e-16
0.45  -3.3339678984366886e-16  2.3463105003306534e-17  2.5733218987361244e-16  -1.5212919994011278e-16
0.46  1.0815297995915453e-16  2.2345623989127325e-16  -1.355037999293568e-16  1.7590487992383293e-16
0.47000000000000003  -2.5563249976961216e-17  2.6059475487968095e-16  2.7279516985195467e-16  -4.905761247830911e-16
0.48  -3.791605798178681e-16  1.2835351995639257e-16  2.252438098845143e-16  -2.469193448945798e-16
0.49  -3.5359732984090693e-16  -1.3224123492328834e-16  1.4202892994149374e-16  1.7948001991031505e-16
0.5  1.2182838994425568e-16  2.377567998372017e-17  1.662540001075597e-17  4.3323706979744537e-16
0.51  1.4560406992797584e-16  -9.805270996053549e-17  -6.060161999171417e-17  -4.671130197797846e-16
0.52  -3.208837998909814e-17  -9.479014495446703e-17  -2.5733218987361244e-16  1.5212919994011278e-16
