t   Re(c(t))    Im(c(t))
0.0  0.9999999999999999  0.0
0.001  0.9999929687569211  0.003749991562503938
0.002  0.9999718751265623  0.007499930390803439
0.003  0.9999367194055516  0.01124976375143564
0.004  0.9998875020882662  0.014999438912420823
0.005  0.9998242238668237  0.01874890314400393
0.006  0.9997468856310736  0.022498103719396118
0.007  0.9996554884685835  0.026246987915516176
0.008  0.9995500336646249  0.02999550301373202
0.009000000000000001  0.9994305227021546  0.03374359630060193
0.01  0.9992969572617932  0.03749121506861597
0.011  0.9991493392218038  0.04123830661693709
0.012  0.9989876706580623  0.04498481825214226
0.013000000000000001  0.9988119538440311  0.04873069728896348
0.014  0.9986221912507252  0.052475891051028636
0.015  0.9984183855466786  0.0562203468716023
0.016  0.9982005395979059  0.059964012094326315
0.017  0.9979686564678634  0.06370683407396034
0.018000000000000002  0.9977227394174037  0.06744876017712208
0.019  0.9974627919047322  0.0711897377830275
0.02  0.9971888175853572  0.07492971428423083
0.021  0.9969008203120387  0.07866863708736425
0.022  0.9965988041347345  0.08240645361387762
0.023  0.9962827733005428  0.08614311130077779
0.024  0.9959527322536428  0.08987855760136775
0.025  0.9956086856352324  0.09361273998598559
0.026000000000000002  0.995250638283462  0.09734560594274327
0.027  0.994878595233368  0.10107710297826489
0.028  0.9944925617168003  0.10480717861842503
0.029  0.9940925431623502  0.10853578040908674
0.03  0.9936785451952727  0.11226285591683888
0.031  0.9932505736374087  0.11598835272973365
0.032  0.9928086345071021  0.11971221845802381
0.033  0.9923527340191163  0.12343440073489904
0.034  0.991882878584545  0.12715484721722264
0.035  0.9913990748107241  0.13087350558626737
0.036000000000000004  0.9909013295011372  0.13459032354845143
0.037  0.9903896496553213  0.13830524883607376
0.038  0.9898640424687667  0.14201822920804882
0.039  0.9893245153328174  0.14572921245064158
0.04  0.988771075834566  0.14943814637820155
0.041  0.9882037317567482  0.1531449788338967
0.042  0.9876224910776319  0.15684965769044695
0.043000000000000003  0.9870273619709065  0.16055213085085718
0.044  0.9864183528055664  0.16425234624914978
0.045  0.9857954721457949  0.16795025185109702
0.046  0.9851587287508423  0.1716457956549524
0.047  0.984508131574904  0.17533892569218248
0.048  0.9838436897669937  0.1790295900281972
0.049  0.9831654126708153  0.18271773676308042
0.05  0.982473309824631  0.1864033140323197
0.051000000000000004  0.9817673909611273  0.19008627000753575
0.052000000000000005  0.9810476660072788  0.19376655289721115
0.053  0.980314145084207  0.19744411094741873
0.054  0.9795668385070405  0.2011188924425492
0.055  0.9788057567847676  0.20479084570603878
0.056  0.9780309106200891  0.20845991910109551
0.057  0.9772423109092689  0.2121260610314255
0.058  0.976439968741979  0.2157892199419587
0.059000000000000004  0.9756238954011454  0.21944934431957358
0.06  0.9747941023627882  0.22310638269382174
0.061  0.9739506012958601  0.22676028363765166
0.062  0.9730934040620834  0.23041099576813195
0.063  0.9722225227157829  0.23405846774717373
0.064  0.9713379695037144  0.23770264828225285
0.065  0.9704397568648961  0.241343486127131
0.066  0.9695278974304302  0.24498093008257632
0.067  0.9686024040233279  0.2486149289970835
0.068  0.967663289658327  0.25224543176759334
0.069  0.9667105675417105  0.2558723873402106
0.07  0.9657442510711196  0.2594957447109229
0.07100000000000001  0.964764353835367  0.26311545292631733
0.07200000000000001  0.9637708896142432  0.2667314610842973
0.073  0.9627638723783258  0.270343718334798
0.074  0.9617433162887807  0.2739521738805019
0.075  0.9607092356971629  0.27755677697755293
0.076  0.9596616451452171  0.28115747693626986
0.077  0.9586005593646707  0.28475422312185933
0.078  0.9575259932770281  0.28834696495512796
0.079  0.9564379619933601  0.29193565191319343
0.08  0.955336480814091  0.295520233530195
0.081  0.9542215652287851  0.2991006593980034
0.082  0.9530932309159272  0.3026768791669294
0.083  0.9519514937427029  0.3062488425464321
0.084  0.9507963697647757  0.3098164993058257
0.085  0.9496278752260601  0.3133797992749866
0.08600000000000001  0.9484460265584949  0.3169386923450582
0.08700000000000001  0.9472508403818103  0.32049312846915606
0.088  0.9460423335032954  0.3240430576630713
0.089  0.9448205229175612  0.32758843000597376
0.09  0.9435854258063024  0.33112919564111404
0.091  0.9423370595380551  0.3346653047765244
0.092  0.9410754416679528  0.33819670768571897
0.093  0.939800589937479  0.3417233547083933
0.094  0.9385125222742187  0.3452451962511225
0.095  0.9372112567916056  0.3487621827880585
0.096  0.9358968117886672  0.35227426486162694
0.097  0.9345692057497685  0.35578139308322215
0.098  0.933228457344351  0.35928351813390214
0.099  0.9318745854266706  0.36278059076508185
0.1  0.9305076090355325  0.36627256179922585
0.101  0.9291275473940228  0.36975938213053977
0.10200000000000001  0.9277344199092401  0.37324100272566096
0.10300000000000001  0.9263282461720194  0.37671737462434796
0.10400000000000001  0.9249090459566599  0.38018844894016907
0.105  0.9234768392206449  0.38365417686118986
0.106  0.9220316461043621  0.3871145096506594
0.107  0.9205734869308192  0.39056939864769574
0.108  0.9191023822053597  0.3940187952679701
0.109  0.9176183526153733  0.3974626510043904
0.11  0.9161214190300058  0.40090091742778294
0.111  0.9146116024998648  0.40433354618757367
0.112  0.9130889242567243  0.40776048901246825
0.113  0.9115534057132259  0.41118169771113067
0.114  0.9100050684625786  0.4145971241728608
0.115  0.9084439342782528  0.4180067203682716
0.116  0.9068700251136765  0.4214104383499635
0.117  0.9052833631019257  0.42480823025319947
0.11800000000000001  0.9036839705554129  0.42820004829657815
0.11900000000000001  0.9020718699655736  0.4315858447827052
0.12  0.9004470840025504  0.4349655720988643
0.121  0.8988096355148727  0.43833918271768674
0.122  0.8971595475291378  0.4417066291978202
0.123  0.8954968432496848  0.4450678641845949
0.124  0.8938215460582697  0.4484228404106905
0.125  0.8921336795137365  0.45177151069680027
0.126  0.8904332673516843  0.4551138279522947
0.127  0.8887203334841364  0.4584497451758834
0.128  0.8869949019992011  0.46177921545627687
0.129  0.8852569971607349  0.46510219197284536
0.13  0.8835066434080002  0.46841862799627754
0.131  0.8817438653553229  0.4717284768892376
0.132  0.8799686877917452  0.47503169210702156
0.133  0.8781811356806764  0.4783282271982109
0.134  0.8763812341595433  0.48161803580532664
0.135  0.8745690085394368  0.484901071665481
0.136  0.872744484304754  0.4881772886110272
0.137  0.8709076871128417  0.49144664057021026
0.138  0.8690586427936353  0.49470908156781307
0.139  0.8671973773492948  0.4979645657258046
0.14  0.8653239169538397  0.5012130472639837
0.14100000000000001  0.863438287952781  0.504454480500624
0.14200000000000002  0.8615405168627502  0.5076888198531151
0.14300000000000002  0.8596306303711274  0.510916019838605
0.14400000000000002  0.8577086553356644  0.5141360350746383
0.145  0.8557746187841091  0.5173488202797956
0.146  0.8538285479138232  0.5205543302743291
0.147  0.8518704700914017  0.5237525199807991
0.148  0.8499004128522867  0.526943344424707
0.149  0.8479184039003811  0.5301267587351284
0.15  0.8459244711076579  0.5333027181453434
0.151  0.8439186425137699  0.5364711779934668
0.152  0.8419009463256537  0.5396320937230762
0.153  0.8398714109171341  0.5427854208838373
0.154  0.8378300648285244  0.5459311151321311
0.155  0.8357769367662261  0.5490691322316755
0.156  0.8337120556023241  0.5521994280541485
0.157  0.831635450374181  0.5553219585798085
0.158  0.829547150284029  0.558436679898113
0.159  0.8274471846985595  0.5615435482083367
0.16  0.8253355831485094  0.5646425198201873
0.161  0.8232123753282461  0.5677335511544189
0.162  0.8210775910953503  0.5708165987434466
0.163  0.8189312604701956  0.5738916192319561
0.164  0.8167734136355268  0.5769585693775142
0.165  0.8146040809360354  0.5800174060511775
0.166  0.8124232928779321  0.583068086238097
0.167  0.8102310801285189  0.5861105670381251
0.168  0.8080274735157573  0.5891448056664176
0.169  0.8058125040278347  0.592170759454036
0.17  0.8035862028127287  0.5951883858485466
0.171  0.8013486011777696  0.5981976424146204
0.17200000000000001  0.7990997305891995  0.6011984868346285
0.17300000000000001  0.7968396226717295  0.6041908769092377
0.17400000000000002  0.7945683092080963  0.607174770558004
0.17500000000000002  0.7922858221386138  0.6101501258199642
0.176  0.789992193560725  0.6131169008542264
0.177  0.7876874557285498  0.6160750539405574
0.178  0.7853716410524323  0.6190245434799707
0.179  0.7830447820984842  0.6219653279953103
0.18  0.7807069115881272  0.6248973661318348
0.181  0.7783580623976333  0.6278206166577981
0.182  0.7759982675576615  0.6307350384650307
0.183  0.7736275602527941  0.6336405905695157
0.184  0.77124597382107  0.6365372321119673
0.185  0.768853541753515  0.6394249223584039
0.186  0.7664502976936722  0.6423036207007211
0.187  0.7640362754371279  0.6451732866572635
0.188  0.7616115089310367  0.6480338798733931
0.189  0.7591760322736442  0.6508853601220578
0.19  0.7567298797138065  0.6537276873043557
0.191  0.7542730856505108  0.6565608214501005
0.192  0.7518056846323893  0.6593847227183821
0.193  0.7493277113572347  0.6621993513981281
0.194  0.7468392006715119  0.6650046679086619
0.195  0.744340187569868  0.6678006328002586
0.196  0.7418307071946404  0.6705872067547007
0.197  0.7393107948353616  0.6733643505858308
0.198  0.7367804859282645  0.676132025240102
0.199  0.7342398160557831  0.6788901917971278
0.2  0.7316888209460526  0.6816388114702291
0.201  0.7291275364724058  0.6843778456069798
0.202  0.7265559986528708  0.6871072556897504
0.203  0.723974243649662  0.6898270033362494
0.20400000000000001  0.7213823077686738  0.6925370503000631
0.20500000000000002  0.7187802274589686  0.6952373584711935
0.20600000000000002  0.7161680393122647  0.6979278898765945
0.20700000000000002  0.7135457800624216  0.7006086066807052
0.20800000000000002  0.710913486584924  0.703279471185983
0.209  0.7082711958963622  0.7059404458334325
0.21  0.7056189451539127  0.7085914932031346
0.211  0.7029567716548144  0.7112325760147724
0.212  0.7002847128358458  0.7138636571281555
0.213  0.6976028062727967  0.716484699543742
0.214  0.6949110896799411  0.7190956664031595
0.215  0.6922096009095065  0.7216965209897221
0.216  0.689498377951141  0.7242872267289489
0.217  0.6867774589313803  0.7268677471890759
0.218  0.6840468821131103  0.7294380460815697
0.219  0.6813066858950296  0.7319980872616381
0.22  0.6785569088111099  0.7345478347287373
0.221  0.675797589530053  0.7370872526270786
0.222  0.6730287668547481  0.7396163052461334
0.223  0.6702504797217261  0.742134957021134
0.224  0.667462767200611  0.7446431725335745
0.225  0.6646656684935718  0.7471409165117093
0.226  0.6618592229347701  0.7496281538310481
0.227  0.659043469989808  0.7521048495148506
0.228  0.6562184492551721  0.754570968734618
0.229  0.6533842004576773  0.757026476810583
0.23  0.6505407634539083  0.7594713392121971
0.231  0.6476881782296586  0.7619055215586168
0.232  0.6448264848993683  0.7643289896191865
0.233  0.6419557237055602  0.7667417093139199
0.234  0.639075935018274  0.7691436467139801
0.23500000000000001  0.6361871593344981  0.7715347680421554
0.23600000000000002  0.6332894372776009  0.7739150396733353
0.23700000000000002  0.6303828095967584  0.7762844281349829
0.23800000000000002  0.627467317166382  0.7786429001076057
0.23900000000000002  0.6245430009855438  0.7809904224252245
0.24  0.6216099021773999  0.7833269620758389
0.241  0.6186680619886112  0.7856524862018925
0.242  0.6157175217887652  0.7879669621007346
0.243  0.6127583230697919  0.7902703572250797
0.244  0.609790507445383  0.7925626391834658
0.245  0.6068141166504043  0.7948437757407097
0.246  0.6038291925403099  0.7971137348183602
0.247  0.6008357770905544  0.7993724844951491
0.248  0.5978339123960006  0.8016199930074402
0.249  0.5948236406703294  0.8038562287496762
0.25  0.5918050042454454  0.806081160274823
0.251  0.5887780455708814  0.808294756294812
0.252  0.5857428072132018  0.8104969856809794
0.253  0.5826993318554042  0.8126878174645054
0.254  0.5796476622963185  0.8148672208368481
0.255  0.5765878414500056  0.8170351651501779
0.256  0.5735199123451541  0.8191916199178074
0.257  0.5704439181244741  0.8213365548146219
0.258  0.5673599020440921  0.8234699396775043
0.259  0.5642679074729414  0.8255917445057585
0.26  0.5611679778921531  0.8277019394615345
0.261  0.5580601568944435  0.8298004948702442
0.262  0.5549444881835028  0.8318873812209816
0.263  0.5518210155733791  0.8339625691669363
0.264  0.5486897829878625  0.8360260295258064
0.265  0.5455508344598682  0.8380777332802092
0.266  0.542404214130816  0.840117651578089
0.267  0.5392499662500112  0.8421457557331231
0.268  0.5360881351740207  0.8441620172251248
0.269  0.5329187653660501  0.846166407700445
0.27  0.5297419013953186  0.8481588989723701
0.271  0.5265575879364319  0.8501394630215192
0.272  0.5233658697687539  0.8521080719962377
0.273  0.5201667917757771  0.8540646982129897
0.274  0.5169603989444914  0.8560093141567453
0.275  0.5137467363647519  0.8579418924813702
0.276  0.5105258492286437  0.8598624060100084
0.277  0.5072977828298482  0.8617708277354652
0.278  0.5040625825630037  0.8636671308205861
0.279  0.5008202939230696  0.8655512885986353
0.28  0.497570962504685  0.8674232745736703
0.281  0.49431463400152786  0.869283062420914
0.28200000000000003  0.4910513542056729  0.8711306259871258
0.28300000000000003  0.4877811690069468  0.8729659392909683
0.28400000000000003  0.48450412439228396  0.8747889765233741
0.28500000000000003  0.48122026644507854  0.8765997120479068
0.28600000000000003  0.4779296413445378  0.8783981204011237
0.28700000000000003  0.4746322953650315  0.8801841762929317
0.28800000000000003  0.47132827487544193  0.8819578546069448
0.289  0.46801762633851124  0.8837191304008363
0.29  0.4647003963101888  0.8854679789066895
0.291  0.46137663143897617  0.8872043755313467
0.292  0.4580463784652706  0.8889282958567546
0.293  0.45470968422070834  0.8906397156403071
0.294  0.45136659562750636  0.8923386108151873
0.295  0.4480171596978014  0.8940249574907053
0.296  0.4446614235329901  0.8956987319526345
0.297  0.4412994343230657  0.8973599106635444
0.298  0.4379312393459549  0.8990084702631326
0.299  0.43455688596685305  0.9006443875685526
0.3  0.43117642163755776  0.9022676395747397
0.301  0.4277898938958018  0.9038782034547351
0.302  0.42439735036458476  0.9054760565600068
0.303  0.420998838751503  0.9070611764207673
0.304  0.41759440684807914  0.9086335407462904
0.305  0.4141841025290896  0.9101931274252252
0.306  0.4107679737518917  0.9117399145259051
0.307  0.4073460685557493  0.9132738802966576
0.308  0.4039184350611564  0.9147950031661107
0.309  0.4004851214691617  0.9163032617434956
0.31  0.3970461760606903  0.9177986348189461
0.311  0.3936016471958643  0.9192811013637994
0.312  0.39015158331332317  0.9207506405308901
0.313  0.38669603292954247  0.9222072316548439
0.314  0.3832350446381516  0.9236508542523686
0.315  0.3797686671092506  0.9250814880225413
0.316  0.3762969490887253  0.9264991128470943
0.317  0.3728199393975626  0.9279037087906986
0.318  0.36933768693116287  0.9292952561012424
0.319  0.3658502406586533  0.9306737352101111
0.32  0.3623576496221989  0.9320391267324619
0.321  0.3588599629363127  0.9333914114674949
0.322  0.3553572297871654  0.934730570398725
0.323  0.3518494994318933  0.9360565846942479
0.324  0.348336821197906  0.9373694357070064
0.325  0.3448192444821926  0.9386691049750507
0.326  0.3412968187506269  0.9399555742218002
0.327  0.33776959353727193  0.9412288253562988
0.328  0.33423761844368366  0.9424888404734703
0.329  0.33070094313821263  0.9437356018543689
0.33  0.32715961735530663  0.9449690919664304
0.331  0.3236136908948104  0.9461892934637174
0.332  0.3200632136212657  0.9473961891871628
0.333  0.31650823546320994  0.9485897621648123
0.334  0.31294880641247436  0.9497699956120624
0.335  0.3093849765234807  0.9509368729318969
0.336  0.3058167959125374  0.9520903777151193
0.337  0.302244314757135  0.9532304937405846
0.338  0.2986675832952401  0.954357204975427
0.339  0.29508665182458954  0.9554704955752854
