t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.0  -3.693709322413333e-185  7.539924144938675e-186  -0.0  0.0
0.1  6.938893903907228e-18  6.5052130349130266e-18  3.418244100451541e-18  -1.3943495914361327e-18
0.2  4.336808689942018e-19  -2.6020852139652106e-18  -2.33209484359724e-17  -1.9064280510406393e-17
0.30000000000000004  -1.5829351718288365e-17  3.686287386450715e-17  1.6500789126904555e-18  2.2141762122681596e-17
0.4  2.970713952610282e-17  3.209238430557093e-17  -5.616197162516405e-18  1.8578364794854253e-17
0.5  4.618701254788249e-17  4.336808689942018e-19  4.8381837959271934e-17  -8.807335555843154e-18
0.6000000000000001  8.998878031629687e-17  -1.6479873021779667e-17  -1.2168386811929735e-17  -1.8178678919692138e-17
0.7000000000000001  6.288372600415926e-18  -6.743737512859838e-17  6.194803390014696e-18  -2.835975815780742e-17
0.8  -2.7755575615628914e-17  -1.691355389077387e-17  1.2034812381220268e-17  -4.0317768021148966e-17
0.9  -2.1250362580715887e-17  -6.071532165918825e-17  -1.9894469472218525e-17  -5.2314657544629614e-17
1.0  -3.5128150388530344e-17  -3.2959746043559335e-17  -1.96898007419412e-17  3.098314782203924e-17
1.1  -7.19910242530375e-17  -1.3010426069826053e-17  -3.010745937381215e-17  5.465686597798297e-17
1.2000000000000002  2.5370330836160804e-17  1.1882855810441129e-16  -2.5079955699568964e-17  8.744765335039314e-17
1.3  9.150666335777657e-17  5.637851296924623e-17  2.6665254788152354e-17  1.422215550452947e-17
1.4000000000000001  6.938893903907228e-17  8.803721640582296e-17  2.837575634784208e-17  -2.8694210543917336e-17
1.5  2.905661822261152e-17  1.3010426069826053e-17  9.09442847659977e-17  3.528708321706506e-17
1.6  1.3877787807814457e-17  -6.114900252818245e-17  2.5200341911558706e-17  -4.262882400545296e-17
1.7000000000000002  5.2909066017292616e-17  -1.0364972768961422e-16  -5.71813281496759e-17  -2.1029786598572497e-17
1.8  -5.767955557622884e-17  -1.8214596497756474e-17  -4.911762743137416e-17  -1.9115310158043016e-17
1.9000000000000001  -7.41594285980085e-17  -6.835894697521105e-17  -2.1575050823477652e-17  1.3474735120797378e-16
2.0  3.903127820947816e-18  5.854691731421724e-17  -1.6663020073821768e-16  5.063888536975308e-17
2.1  5.724587470723463e-17  1.0885389811754465e-16  -1.1686460633708378e-17  1.1387720054145667e-16
2.2  -6.982261990806649e-17  1.5829351718288365e-17  9.946591432577001e-17  -4.671789044757412e-17
2.3000000000000003  3.5561831257524545e-17  -1.734723475976807e-17  6.990658204896307e-17  4.4086053201336604e-17
2.4000000000000004  -2.688821387764051e-17  -1.0045133128078199e-16  4.217072641913742e-17  3.429170535311672e-17
2.5  -3.3393426912553537e-17  -8.283304597789254e-17  -1.254148745440239e-16  5.550733958299518e-17
2.6  2.168404344971009e-17  7.849623728795052e-17  2.0898843907605352e-17  7.121620086453662e-17
2.7  -1.0256552551712872e-16  -2.42861286636753e-17  1.1833219679732027e-16  1.2507203795862273e-16
2.8000000000000003  1.708702623837155e-16  1.3357370765021415e-16  9.343451034572736e-17  -4.438452643612534e-18
2.9000000000000004  1.2836953722228372e-16  -8.088148206741863e-17  8.155106161222316e-17  -1.581274987252218e-16
3.0  -1.734723475976807e-17  2.211772431870429e-17  -3.0726967194597e-17  -1.8893578108275522e-16
