t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.0  3.209763284634507e-51  0.0  3.209763284634507e-51  0.0
0.1  -4.565209644162406e-17  -4.204457134112711e-17  6.102691493787612e-17  -1.1294934348622984e-17
0.2  -7.687409248126032e-18  2.6669752844875048e-17  4.204457134112711e-17  -4.565209644162406e-17
0.30000000000000004  0.0  -0.0  -8.204920060843968e-17  3.4120982569435015e-17
0.4  -7.0008101217797e-17  -2.0179449276330834e-17  -4.592590243651163e-17  -1.2878031296786254e-16
0.5  -3.569064973524483e-16  1.8597973134342713e-16  1.9076815406175443e-16  -6.0554555890744e-17
0.6000000000000001  -4.723590471321255e-19  2.020630884103774e-16  -1.4464369857299824e-16  -9.946396117850628e-17
0.7000000000000001  3.0466221564224854e-16  1.4558841666726246e-16  -3.0466221564224854e-16  -1.4558841666726246e-16
0.8  -1.5088161455622487e-16  1.2260144186552738e-16  1.086008636915317e-16  2.4082198781285367e-17
0.9  3.4120982569435015e-17  8.204920060843968e-17  5.3339505689750095e-17  1.5374818496252064e-17
1.0  -3.0874209978987756e-16  -3.122199603963625e-17  -1.2613371402338134e-16  1.3695628932487222e-16
1.1  -1.4511605762013035e-16  1.025991272318711e-16  -1.3742864837200432e-16  7.592937438699606e-17
1.2000000000000002  7.279420833363123e-17  -1.5233110782112427e-16  -1.1294934348622984e-17  -6.102691493787612e-17
1.3  -4.4084513414941654e-17  1.0283530675543718e-16  -2.0002314633656287e-17  -5.7655569360945234e-18
1.4000000000000001  2.856798720454995e-16  1.112312545742614e-16  9.538407703087722e-17  -3.0277277945372e-17
1.5  -1.2252618892288438e-16  2.2465295710762337e-16  2.3955541655674327e-16  2.712497716435117e-16
1.6  1.6676120822311206e-16  4.2358087946463596e-16  4.612445548875619e-17  -1.600185170692503e-16
1.7000000000000002  1.7682662076865021e-16  -2.1261185771698068e-16  1.921852312031508e-18  -6.667438211218762e-18
1.8  2.1383038180613251e-16  -1.4056381442536915e-16  1.6096323516351454e-16  -3.5800172133199863e-16
1.9000000000000001  1.9076815406175443e-16  -6.0554555890744e-17  -3.890940528776228e-17  3.3541185263475265e-16
2.0  -1.8668826991412534e-16  -5.381186473688222e-17  4.030309528412045e-16  -3.4599824841267743e-16
2.1  -4.2965265851912105e-17  -7.015571342002579e-17  9.167727540425797e-17  2.6425469290433234e-17
2.2  -2.6057770222730686e-16  -2.4842372342269966e-16  4.612445548875619e-17  -1.600185170692503e-16
2.3000000000000003  -1.8213602671936412e-16  -3.7024137377488583e-16  -7.215050200993908e-18  -1.7539333556550235e-16
2.4000000000000004  -4.718957829124927e-16  -3.67106207721521e-16  7.734645152839244e-17  -4.687606168591279e-16
2.5  6.101881090700038e-17  -2.1169116320619568e-16  -5.276989827210899e-18  2.1873168393842428e-16
2.6  3.200370341385006e-16  9.224891097751238e-17  -9.035947478898387e-17  -4.88215319503009e-16
2.7  -1.9798320426274833e-16  -1.1483877967475835e-16  -2.1743790690662947e-16  5.286714664261797e-17
2.8000000000000003  -4.612445548875619e-17  1.600185170692503e-16  -4.226361613703717e-16  -2.3736496859764273e-16
2.9000000000000004  -4.461707481618819e-16  4.470737834735982e-17  -2.333603373926567e-16  -6.726483092110277e-17
3.0  -2.8520751299836737e-16  -3.132943429846388e-16  -1.7414760570066603e-17  1.105227160035632e-16
3.1  3.3854701868811745e-16  3.2866916148089084e-16  1.4464369857299824e-16  9.946396117850628e-17
3.2  -4.659681453588832e-17  3.620816054796277e-16  3.890940528776228e-17  -3.3541185263475265e-16
3.3000000000000003  2.229672843191579e-16  2.8162082928914446e-17  -1.0283530675543718e-16  -4.4084513414941654e-17
3.4000000000000004  -7.161331071580094e-17  -3.528266132048192e-16  1.2684225259407952e-16  -4.400509219404383e-16
3.5  -3.5439419623150167e-16  -7.326656738076336e-17  -8.408914268225422e-17  9.130419288324812e-17
3.6  4.836630763082478e-16  2.2607003424901974e-16  -1.7900086066599931e-16  -8.048161758175727e-17
3.7  -1.5797857499543576e-16  -1.0330766580256931e-16  1.6409840121687937e-16  -6.824196513887003e-17
3.8000000000000003  1.6982112133383389e-16  3.3780606399391626e-16  -1.21109111781488e-16  -3.8153630812350886e-16
3.9000000000000004  -2.2151779105425856e-16  1.672335672702442e-16  -1.9798320426274833e-16  -1.1483877967475835e-16
4.0  -2.6669752844875048e-17  -7.687409248126032e-18  -1.7565266455352644e-17  -6.405464273241332e-16
4.1000000000000005  4.151849316458117e-16  1.630031772373291e-16  -5.492422344408851e-16  1.0165440913760686e-16
4.2  3.113886987343588e-16  1.222523829279968e-16  1.9056442502800045e-18  -4.074598959263642e-16
4.3  1.1436642062762622e-16  4.0798841476290794e-18  -2.3210418683218334e-16  -1.9688798028319803e-16
4.4  5.2394787595485857e-17  4.1950099531700684e-16  -3.928312424721318e-16  6.008219684361188e-17
4.5  -6.953030101552797e-16  6.083797131902328e-16  8.627959064135478e-17  6.025817401306352e-16
4.6000000000000005  -4.0377711788322424e-17  4.613255951963194e-17  -3.474965843925866e-16  -4.23927626033194e-17
4.7  2.339079493824318e-16  2.4073631417457363e-16  2.626176443011214e-16  1.9124051310888654e-16
4.800000000000001  5.170755203069847e-16  6.112138674730255e-16  8.816902682988331e-17  -2.0567061351087435e-16
4.9  2.5901011920062444e-16  1.0354384532613536e-16  -5.41082466145627e-16  -1.270784321176456e-16
5.0  -2.820723469450025e-16  -2.3534586791510225e-17  -1.5666337955407088e-16  -2.5818870121596173e-16
5.1000000000000005  -3.3493949358762054e-16  -2.409724936981397e-16  -3.478876846012059e-16  4.052214008003051e-16
5.2  2.6356236239538566e-16  -2.1288566371186825e-16  -4.497782732623788e-16  -4.298928943539136e-17
5.300000000000001  -2.554025941001275e-16  -1.5847177543384186e-17  6.400740682770012e-16  1.8449782195502475e-16
5.4  3.1580664410558547e-16  -5.444538117225579e-16  -2.826199589347777e-16  -1.9700607004498106e-16
5.5  5.175108127179362e-18  2.3257654587931545e-16  1.3648393027774006e-16  3.2819680243375873e-16
5.6000000000000005  3.2866916148089084e-16  -3.3854701868811745e-16  4.1589347021650993e-16  -1.4009145537823702e-16
5.7  4.298928943539136e-17  -4.497782732623788e-16  -2.3062227744378094e-17  8.000925853462515e-17
5.800000000000001  -2.6764224654301473e-16  3.272520843394945e-16  -9.903883803608737e-16  -3.7213080996341435e-16
5.9  -1.302460142945134e-16  -5.502622054777923e-16  -2.3210418683218334e-16  -1.9688798028319803e-16
6.0  7.687409248126032e-18  -2.6669752844875048e-17  0.0  -0.0
6.1000000000000005  -5.559849255947469e-16  -2.7580201483827286e-16  1.1969203464009164e-16  9.87725573354641e-16
6.2  -4.204457134112711e-17  4.565209644162406e-17  -1.7225816951213752e-16  2.969748063941225e-16
6.300000000000001  -8.408914268225422e-17  9.130419288324812e-17  1.320549871925804e-16  -1.9707090229198708e-17
6.4  1.3837336646626856e-16  -4.800555512077508e-16  1.4464369857299824e-16  9.946396117850628e-17
6.5  5.93949612788245e-16  3.4451633902427505e-16  -3.0779738169561335e-16  -4.353481728603911e-16
6.6000000000000005  1.0809608852089657e-16  -5.75439628238628e-16  -1.835531038607605e-16  2.3594789145624636e-16
6.7  -1.198917460247168e-16  1.508900070962486e-17  3.3686134589965205e-16  2.343050554869209e-16
6.800000000000001  5.521412209706839e-16  2.8913689126071043e-16  9.562025655444327e-17  -1.313088221505607e-16
6.9  4.1228594511601297e-16  -2.277881231609882e-16  5.67752218990502e-16  1.3476584136577163e-16
7.0  4.585609064900552e-16  3.63262503097458e-16  -1.6409840121687937e-16  6.824196513887003e-17
7.1000000000000005  -9.963849064727158e-17  -8.64914580722936e-17  6.361927371816166e-16  1.0065412545538151e-17
7.2  1.0354384532613536e-16  -2.5901011920062444e-16  3.5486655527863377e-16  -1.2879652102961403e-16
7.300000000000001  2.7752010375024134e-16  3.3996409582951382e-16  -1.1436642062762622e-16  -4.0798841476290794e-18
7.4  -4.19973354364139e-16  2.5445787600586326e-16  -7.698153074008794e-16  -1.3523820041290373e-16
7.5  -1.8739680848482352e-16  2.492827678786839e-16  -4.997464333751981e-16  1.3036410405629644e-16
7.6000000000000005  3.6279014405032585e-16  -2.564978180796778e-16  -3.277244433866266e-16  -6.557915813263733e-17
7.7  1.7131345141787329e-16  1.0715137042663232e-16  -3.5989115752052715e-16  6.472891184779951e-16
7.800000000000001  4.565209644162406e-16  4.204457134112711e-16  -1.0667901137950019e-16  -3.074963699250413e-17
7.9  -7.020665427004156e-17  2.6861938076078197e-16  7.067484503891887e-16  2.0371634507533984e-16
