t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.026000000000000002  -1.3791051634015616e-16  -3.642919299551295e-17  -1.365380646829008e-16  2.0142505169551048e-16
0.027  -1.6609977282477928e-16  -3.729655473350135e-17  -1.2155651064922876e-16  2.0970768681483253e-16
0.028  -1.8865117801247777e-16  -2.3418766925686896e-17  -1.1482276426857848e-16  1.9016202302648966e-16
0.029  -2.0383000842727483e-16  -3.382710778154774e-17  -1.2443556756183774e-16  1.6340578611204223e-16
0.03  -2.1597307275911248e-16  -2.8189256484623115e-17  -1.2746197492213503e-16  1.4074475058507597e-16
0.031  -2.1640675362810669e-16  -2.3418766925686896e-17  -1.2513963774604726e-16  1.1442806441115884e-16
0.032  -2.0903417885520525e-16  -1.951563910473908e-17  -1.2841751448581443e-16  8.402739032905635e-17
0.033  -2.0122792321330962e-16  -5.204170427930421e-18  -1.2803926152231039e-16  4.748328610562794e-17
0.034  -1.9255430583342559e-16  1.3010426069826053e-17  -1.390111249938568e-16  4.6754938087641144e-17
0.035  -2.0860049798621105e-16  3.903127820947816e-18  -1.6520606876651273e-16  5.607327788797515e-17
0.036000000000000004  -1.9168694409543718e-16  -9.540979117872439e-18  -1.6830608956292815e-16  5.3806882400339405e-17
0.037  -2.0729945537922845e-16  4.336808689942018e-19  -1.9034674007032322e-16  6.023278409836678e-17
0.038  -2.255140518769849e-16  -6.938893903907228e-18  -1.896822859857984e-16  4.4421730882656195e-17
0.039  -2.2898349882893854e-16  -1.0842021724855044e-17  -2.126270413892158e-16  3.137883563603285e-17
0.04  -2.3071822230491534e-16  -6.5052130349130266e-18  -2.1556462152928403e-16  4.7937362177296555e-17
0.041  -2.2768245622195593e-16  7.806255641895632e-18  -2.3312109494260557e-16  6.636937969744388e-17
0.042  -2.38524477946811e-16  -2.6020852139652106e-18  -2.4356419652122713e-16  5.751756857715273e-17
0.043000000000000003  -2.437286483747414e-16  3.469446951953614e-18  -2.532543835660898e-16  7.415369392930508e-17
0.044  -2.5370330836160804e-16  -2.168404344971009e-18  -2.62937341556462e-16  6.180370109376715e-17
0.045  -2.654126918244515e-16  -1.3010426069826053e-18  -2.666123016826618e-16  6.58767038806474e-17
0.046  -2.5934115965853266e-16  -1.5178830414797062e-18  -2.777972542971624e-16  6.192975211081808e-17
0.047  -2.740863092043355e-16  -6.938893903907228e-18  -2.988401636961004e-16  6.170168667061875e-17
0.048  -2.723515857283587e-16  1.951563910473908e-18  -2.994149924078454e-16  7.030224943547296e-17
0.049  -2.7929047963226594e-16  1.1275702593849246e-17  -3.0570749215161067e-16  6.364673296574462e-17
0.05  -2.8362728832220796e-16  1.214306433183765e-17  -3.354050843833172e-16  5.311360040099844e-17
0.051000000000000004  -2.8536201179818477e-16  1.3444106938820255e-17  -3.5182984815074287e-16  4.95749397962984e-17
0.052000000000000005  -2.8622937353617317e-16  2.6020852139652106e-17  -3.8802820736317133e-16  4.51045214679643e-17
0.053  -2.706168622523819e-16  3.252606517456513e-17  -3.9358372898356426e-16  4.9434180596765123e-17
0.054  -2.732189474663471e-16  4.401860820291148e-17  -4.072883673558667e-16  6.302475972021935e-17
0.055  -2.7842311789427754e-16  5.2909066017292616e-17  -4.38951952020781e-16  7.79096953158376e-17
0.056  -2.740863092043355e-16  5.659535340374333e-17  -4.377655453367805e-16  5.649754775067641e-17
0.057  -2.680147770384167e-16  5.421010862427522e-17  -4.557346682620242e-16  8.081376901885419e-17
0.058  -2.6020852139652106e-16  3.838075690598686e-17  -4.692942464817334e-16  1.1489085801773022e-16
0.059000000000000004  -2.5587171270657905e-16  3.382710778154774e-17  -4.715476745044754e-16  1.226265245993912e-16
0.06  -2.662800535624399e-16  1.7564075194265172e-17  -4.848638730660924e-16  1.3554652582274035e-16
0.061  -2.480654570646834e-16  1.1275702593849246e-17  -5.04032317709581e-16  1.4243333204230608e-16
0.062  -2.445960101127298e-16  -3.0357660829594124e-18  -5.068874342251922e-16  1.665001320516172e-16
0.063  -2.5240226575462543e-16  -1.474514954580286e-17  -5.151133694577891e-16  1.8100296412526433e-16
0.064  -2.5283594662361963e-16  -2.927345865710862e-17  -5.281731341927053e-16  2.018128324278286e-16
0.065  -2.949029909160572e-16  -6.743737512859838e-17  -5.368602291756804e-16  2.4265504974732547e-16
0.066  -3.152859917587847e-16  -7.936359902593892e-17  -5.466788725043319e-16  2.585661047838605e-16
0.067  -3.413068438984368e-16  -8.391724815037804e-17  -5.536535265780334e-16  2.7992353476832277e-16
0.068  -3.5952144039619327e-16  -9.584347204771859e-17  -5.49743844704997e-16  2.9203960558275283e-16
0.069  -3.7816971776294395e-16  -8.001412032943023e-17  -5.540034110677943e-16  2.8777818246322493e-16
0.07  -4.0852737859253807e-16  -7.025630077706069e-17  -5.588700537050078e-16  3.3818074959807475e-16
0.07100000000000001  -4.2413988987632933e-16  -7.177418381854039e-17  -5.539539824670074e-16  3.240898069607644e-16
0.07200000000000001  -4.579669976578771e-16  -6.938893903907228e-17  -5.536055846506245e-16  3.209321877716666e-16
0.073  -4.939625097843958e-16  -6.245004513516506e-17  -5.560377286813952e-16  3.2260016907808915e-16
0.074  -5.139118297581291e-16  -7.177418381854039e-17  -5.469984369932779e-16  3.265222917107837e-16
0.075  -5.360295540768334e-16  -6.787105599759258e-17  -5.567516496504675e-16  3.2209384146357736e-16
0.076  -5.507747036226363e-16  -4.9439619065339e-17  -5.577543185198067e-16  2.9030728499860083e-16
0.077  -5.564125549195609e-16  -1.7780915628762273e-17  -5.653072520450827e-16  2.805183680127706e-16
0.078  -5.668208957754217e-16  2.0383000842727483e-17  -5.567232683134196e-16  2.828596910139017e-16
0.079  -5.728924279413405e-16  4.640385298237959e-17  -5.662591170438755e-16  2.84978011559147e-16
0.08  -5.91107024439097e-16  7.025630077706069e-17  -5.863885741716092e-16  2.7521780813041323e-16
0.081  -5.958775139980332e-16  9.84455572616838e-17  -5.940307399460204e-16  2.9131843445679477e-16
0.082  -5.833007687972014e-16  1.1362438767648086e-16  -6.035614928404101e-16  2.992419042523612e-16
0.083  -5.885049392251318e-16  1.3747683547116196e-16  -6.347277830746867e-16  3.1299185606006423e-16
0.084  -5.759281940243e-16  1.5005358067199381e-16  -6.667360337613466e-16  3.161651213809498e-16
0.085  -5.724587470723463e-16  1.5222198501696482e-16  -6.694525562291401e-16  3.173908732920649e-16
0.08600000000000001  -5.620504062164855e-16  1.496198998029996e-16  -6.629464416873168e-16  3.325473876567115e-16
0.08700000000000001  -5.434021288497348e-16  1.5308934675495323e-16  -6.780224723194414e-16  3.349160861186279e-16
0.088  -5.338611497318624e-16  1.6002824065886045e-16  -6.833632513625982e-16  3.450800995398784e-16
0.089  -5.386316392907986e-16  1.6609977282477928e-16  -7.230350009275854e-16  3.722330547560325e-16
0.09  -5.191160001860595e-16  1.6653345369377348e-16  -6.989841346653654e-16  3.7490275232870964e-16
0.091  -5.199833619240479e-16  1.6479873021779667e-16  -7.298029726961021e-16  3.6481195490429554e-16
0.092  -5.143455106271233e-16  1.7650811368064012e-16  -7.1619713189728365e-16  3.8796134812655775e-16
0.093  -5.267054153934581e-16  1.6436504934880247e-16  -7.286201644174029e-16  4.041678935781303e-16
0.094  -5.362463945113305e-16  1.46150452851046e-16  -7.114727619493045e-16  4.005901668091046e-16
0.095  -5.323432666903827e-16  1.3704315460216776e-16  -7.030230785554801e-16  3.8727064585434303e-16
0.096  -5.546778314435841e-16  1.2967057982926633e-16  -7.201464535468381e-16  3.927403890083885e-16
0.097  -5.69639821423884e-16  1.2620113287731272e-16  -7.370853931017012e-16  3.974273281854664e-16
0.098  -5.724587470723463e-16  1.1362438767648086e-16  -7.346281113820987e-16  3.9702993054875697e-16
0.099  -5.982627587775013e-16  1.192622389734055e-16  -7.218355261643673e-16  4.0833042623841537e-16
0.1  -6.075868974608767e-16  1.209969624493823e-16  -7.488361705080103e-16  3.9422270827730826e-16
0.101  -6.329572282970375e-16  1.2880321809127793e-16  -7.543150024293975e-16  4.0505115637867045e-16
0.10200000000000001  -6.47051856539349e-16  1.3010426069826053e-16  -7.822587457232723e-16  4.1563354732513534e-16
0.10300000000000001  -6.657001339060997e-16  1.2793585635328952e-16  -8.00815561471199e-16  4.167125566863408e-16
0.10400000000000001  -6.757832141102149e-16  1.4051260155412137e-16  -8.067006148411551e-16  4.113349479236071e-16
0.105  -6.792526610621685e-16  1.5005358067199381e-16  -8.2798735427016e-16  4.2919091228659854e-16
0.106  -6.74807432154978e-16  1.6046192152785466e-16  -8.2300775382961e-16  4.2843878967205133e-16
0.107  -6.804452834519026e-16  1.5265566588595902e-16  -8.216270039263379e-16  4.2412225760715045e-16
